# Date generated: Wed Jun  8 14:00:54 2016
# Min mean shortest path [1.76]
# Max mean shortest path [3.92]
# Range of value [2.16]
# =============================================================

#    MSP       Bold    Sociable    Exploratory     Escape
02.00000    0.81111     0.81111        0.18889    0.90000
01.94000    0.83333     0.83333        0.16667    0.90000
02.02000    0.80370     0.80370        0.19630    0.90000
02.84000    0.50000     0.50000        0.50000    0.90000
01.86000    0.86296     0.86296        0.13704    0.90000
02.20000    0.73704     0.73704        0.26296    0.90000
02.00000    0.81111     0.81111        0.18889    0.90000
02.00000    0.81111     0.81111        0.18889    0.90000
01.94000    0.83333     0.83333        0.16667    0.90000
02.16000    0.75185     0.75185        0.24815    0.90000
01.98000    0.81852     0.81852        0.18148    0.90000
02.30000    0.70000     0.70000        0.30000    0.90000
02.50000    0.62593     0.62593        0.37407    0.90000
02.12000    0.76667     0.76667        0.23333    0.90000
01.96000    0.82593     0.82593        0.17407    0.90000
02.44000    0.64815     0.64815        0.35185    0.90000
01.76000    0.90000     0.90000        0.10000    0.90000
02.42000    0.65556     0.65556        0.34444    0.90000
02.42000    0.65556     0.65556        0.34444    0.90000
02.36000    0.67778     0.67778        0.32222    0.90000
02.08000    0.78148     0.78148        0.21852    0.90000
03.02000    0.43333     0.43333        0.56667    0.90000
02.56000    0.60370     0.60370        0.39630    0.90000
02.62000    0.58148     0.58148        0.41852    0.90000
03.04000    0.42593     0.42593        0.57407    0.90000
02.52000    0.61852     0.61852        0.38148    0.90000
02.40000    0.66296     0.66296        0.33704    0.90000
03.08000    0.41111     0.41111        0.58889    0.90000
02.42000    0.65556     0.65556        0.34444    0.90000
02.38000    0.67037     0.67037        0.32963    0.90000
02.98000    0.44815     0.44815        0.55185    0.90000
02.04000    0.79630     0.79630        0.20370    0.90000
03.92000    0.10000     0.10000        0.90000    0.90000
02.86000    0.49259     0.49259        0.50741    0.90000
03.92000    0.10000     0.10000        0.90000    0.90000
02.32000    0.69259     0.69259        0.30741    0.90000
03.02000    0.43333     0.43333        0.56667    0.90000
03.00000    0.44074     0.44074        0.55926    0.90000
03.30000    0.32963     0.32963        0.67037    0.90000
03.20000    0.36667     0.36667        0.63333    0.90000
02.22000    0.72963     0.72963        0.27037    0.90000
02.92000    0.47037     0.47037        0.52963    0.90000
02.92000    0.47037     0.47037        0.52963    0.90000
02.44000    0.64815     0.64815        0.35185    0.90000
02.64000    0.57407     0.57407        0.42593    0.90000
02.88000    0.48519     0.48519        0.51481    0.90000
02.18000    0.74444     0.74444        0.25556    0.90000
02.54000    0.61111     0.61111        0.38889    0.90000
02.38000    0.67037     0.67037        0.32963    0.90000
03.32000    0.32222     0.32222        0.67778    0.90000
