# Date generated: Wed Jun  8 14:00:54 2016
# Min mean shortest path [1.6]
# Max mean shortest path [3.5]
# Range of value [1.9]
# =============================================================

#    MSP       Bold    Sociable    Exploratory     Escape
01.62500    0.88947     0.88947        0.11053    0.90000
01.75000    0.83684     0.83684        0.16316    0.90000
01.70000    0.85789     0.85789        0.14211    0.90000
02.22500    0.63684     0.63684        0.36316    0.90000
02.05000    0.71053     0.71053        0.28947    0.90000
02.17500    0.65789     0.65789        0.34211    0.90000
02.50000    0.52105     0.52105        0.47895    0.90000
02.07500    0.70000     0.70000        0.30000    0.90000
01.72500    0.84737     0.84737        0.15263    0.90000
01.90000    0.77368     0.77368        0.22632    0.90000
02.40000    0.56316     0.56316        0.43684    0.90000
01.82500    0.80526     0.80526        0.19474    0.90000
01.82500    0.80526     0.80526        0.19474    0.90000
02.50000    0.52105     0.52105        0.47895    0.90000
01.80000    0.81579     0.81579        0.18421    0.90000
02.45000    0.54211     0.54211        0.45789    0.90000
01.65000    0.87895     0.87895        0.12105    0.90000
02.57500    0.48947     0.48947        0.51053    0.90000
03.35000    0.16316     0.16316        0.83684    0.90000
01.60000    0.90000     0.90000        0.10000    0.90000
01.97500    0.74211     0.74211        0.25789    0.90000
02.50000    0.52105     0.52105        0.47895    0.90000
02.17500    0.65789     0.65789        0.34211    0.90000
01.72500    0.84737     0.84737        0.15263    0.90000
02.80000    0.39474     0.39474        0.60526    0.90000
01.85000    0.79474     0.79474        0.20526    0.90000
02.10000    0.68947     0.68947        0.31053    0.90000
01.97500    0.74211     0.74211        0.25789    0.90000
03.00000    0.31053     0.31053        0.68947    0.90000
02.05000    0.71053     0.71053        0.28947    0.90000
02.60000    0.47895     0.47895        0.52105    0.90000
03.50000    0.10000     0.10000        0.90000    0.90000
02.20000    0.64737     0.64737        0.35263    0.90000
02.50000    0.52105     0.52105        0.47895    0.90000
03.10000    0.26842     0.26842        0.73158    0.90000
02.90000    0.35263     0.35263        0.64737    0.90000
02.45000    0.54211     0.54211        0.45789    0.90000
03.25000    0.20526     0.20526        0.79474    0.90000
02.10000    0.68947     0.68947        0.31053    0.90000
02.50000    0.52105     0.52105        0.47895    0.90000
