# Date generated: Wed Jun  8 14:00:54 2016
# Min mean shortest path [1.725]
# Max mean shortest path [3.625]
# Range of value [1.9]
# =============================================================

#    MSP       Bold    Sociable    Exploratory     Escape
02.05000    0.76316     0.76316        0.23684    0.90000
02.17500    0.71053     0.71053        0.28947    0.90000
01.95000    0.80526     0.80526        0.19474    0.90000
01.75000    0.88947     0.88947        0.11053    0.90000
01.75000    0.88947     0.88947        0.11053    0.90000
01.80000    0.86842     0.86842        0.13158    0.90000
02.12500    0.73158     0.73158        0.26842    0.90000
02.65000    0.51053     0.51053        0.48947    0.90000
02.15000    0.72105     0.72105        0.27895    0.90000
01.82500    0.85789     0.85789        0.14211    0.90000
01.72500    0.90000     0.90000        0.10000    0.90000
01.80000    0.86842     0.86842        0.13158    0.90000
02.10000    0.74211     0.74211        0.25789    0.90000
02.07500    0.75263     0.75263        0.24737    0.90000
02.10000    0.74211     0.74211        0.25789    0.90000
01.85000    0.84737     0.84737        0.15263    0.90000
02.90000    0.40526     0.40526        0.59474    0.90000
02.42500    0.60526     0.60526        0.39474    0.90000
02.02500    0.77368     0.77368        0.22632    0.90000
02.22500    0.68947     0.68947        0.31053    0.90000
02.92500    0.39474     0.39474        0.60526    0.90000
02.70000    0.48947     0.48947        0.51053    0.90000
01.97500    0.79474     0.79474        0.20526    0.90000
02.32500    0.64737     0.64737        0.35263    0.90000
03.10000    0.32105     0.32105        0.67895    0.90000
02.42500    0.60526     0.60526        0.39474    0.90000
02.57500    0.54211     0.54211        0.45789    0.90000
02.17500    0.71053     0.71053        0.28947    0.90000
03.52500    0.14211     0.14211        0.85789    0.90000
03.02500    0.35263     0.35263        0.64737    0.90000
02.55000    0.55263     0.55263        0.44737    0.90000
02.60000    0.53158     0.53158        0.46842    0.90000
02.20000    0.70000     0.70000        0.30000    0.90000
03.62500    0.10000     0.10000        0.90000    0.90000
01.80000    0.86842     0.86842        0.13158    0.90000
02.55000    0.55263     0.55263        0.44737    0.90000
02.72500    0.47895     0.47895        0.52105    0.90000
03.02500    0.35263     0.35263        0.64737    0.90000
02.55000    0.55263     0.55263        0.44737    0.90000
03.00000    0.36316     0.36316        0.63684    0.90000
