# Date generated: Wed Jun  8 14:00:54 2016
# Min mean shortest path [1.575]
# Max mean shortest path [3.35]
# Range of value [1.775]
# =============================================================

#    MSP       Bold    Sociable    Exploratory     Escape
01.80000    0.79859     0.79859        0.20141    0.90000
01.57500    0.90000     0.90000        0.10000    0.90000
01.82500    0.78732     0.78732        0.21268    0.90000
01.82500    0.78732     0.78732        0.21268    0.90000
02.02500    0.69718     0.69718        0.30282    0.90000
02.17500    0.62958     0.62958        0.37042    0.90000
01.62500    0.87746     0.87746        0.12254    0.90000
01.77500    0.80986     0.80986        0.19014    0.90000
01.90000    0.75352     0.75352        0.24648    0.90000
02.22500    0.60704     0.60704        0.39296    0.90000
02.42500    0.51690     0.51690        0.48310    0.90000
02.05000    0.68592     0.68592        0.31408    0.90000
01.57500    0.90000     0.90000        0.10000    0.90000
02.52500    0.47183     0.47183        0.52817    0.90000
02.27500    0.58451     0.58451        0.41549    0.90000
02.27500    0.58451     0.58451        0.41549    0.90000
02.12500    0.65211     0.65211        0.34789    0.90000
02.22500    0.60704     0.60704        0.39296    0.90000
02.65000    0.41549     0.41549        0.58451    0.90000
01.80000    0.79859     0.79859        0.20141    0.90000
02.62500    0.42676     0.42676        0.57324    0.90000
02.60000    0.43803     0.43803        0.56197    0.90000
02.55000    0.46056     0.46056        0.53944    0.90000
01.60000    0.88873     0.88873        0.11127    0.90000
02.07500    0.67465     0.67465        0.32535    0.90000
01.97500    0.71972     0.71972        0.28028    0.90000
02.75000    0.37042     0.37042        0.62958    0.90000
02.55000    0.46056     0.46056        0.53944    0.90000
02.05000    0.68592     0.68592        0.31408    0.90000
02.90000    0.30282     0.30282        0.69718    0.90000
03.35000    0.10000     0.10000        0.90000    0.90000
01.90000    0.75352     0.75352        0.24648    0.90000
02.30000    0.57324     0.57324        0.42676    0.90000
02.17500    0.62958     0.62958        0.37042    0.90000
03.25000    0.14507     0.14507        0.85493    0.90000
01.90000    0.75352     0.75352        0.24648    0.90000
02.12500    0.65211     0.65211        0.34789    0.90000
02.87500    0.31408     0.31408        0.68592    0.90000
02.40000    0.52817     0.52817        0.47183    0.90000
02.35000    0.55070     0.55070        0.44930    0.90000
