# Date generated: Wed Jun  8 14:00:54 2016
# Min mean shortest path [1.76]
# Max mean shortest path [3.4]
# Range of value [1.64]
# =============================================================

#    MSP       Bold    Sociable    Exploratory     Escape
02.24000    0.66585     0.66585        0.33415    0.90000
01.86000    0.85122     0.85122        0.14878    0.90000
02.10000    0.73415     0.73415        0.26585    0.90000
02.56000    0.50976     0.50976        0.49024    0.90000
02.20000    0.68537     0.68537        0.31463    0.90000
02.14000    0.71463     0.71463        0.28537    0.90000
02.88000    0.35366     0.35366        0.64634    0.90000
02.26000    0.65610     0.65610        0.34390    0.90000
01.94000    0.81220     0.81220        0.18780    0.90000
02.88000    0.35366     0.35366        0.64634    0.90000
02.52000    0.52927     0.52927        0.47073    0.90000
02.38000    0.59756     0.59756        0.40244    0.90000
01.76000    0.90000     0.90000        0.10000    0.90000
01.92000    0.82195     0.82195        0.17805    0.90000
03.18000    0.20732     0.20732        0.79268    0.90000
03.26000    0.16829     0.16829        0.83171    0.90000
01.78000    0.89024     0.89024        0.10976    0.90000
02.70000    0.44146     0.44146        0.55854    0.90000
02.26000    0.65610     0.65610        0.34390    0.90000
02.34000    0.61707     0.61707        0.38293    0.90000
02.14000    0.71463     0.71463        0.28537    0.90000
02.44000    0.56829     0.56829        0.43171    0.90000
01.92000    0.82195     0.82195        0.17805    0.90000
02.80000    0.39268     0.39268        0.60732    0.90000
02.30000    0.63659     0.63659        0.36341    0.90000
03.08000    0.25610     0.25610        0.74390    0.90000
02.92000    0.33415     0.33415        0.66585    0.90000
01.88000    0.84146     0.84146        0.15854    0.90000
02.84000    0.37317     0.37317        0.62683    0.90000
03.18000    0.20732     0.20732        0.79268    0.90000
02.38000    0.59756     0.59756        0.40244    0.90000
03.40000    0.10000     0.10000        0.90000    0.90000
02.36000    0.60732     0.60732        0.39268    0.90000
02.14000    0.71463     0.71463        0.28537    0.90000
02.76000    0.41220     0.41220        0.58780    0.90000
03.00000    0.29512     0.29512        0.70488    0.90000
01.88000    0.84146     0.84146        0.15854    0.90000
02.90000    0.34390     0.34390        0.65610    0.90000
02.66000    0.46098     0.46098        0.53902    0.90000
02.44000    0.56829     0.56829        0.43171    0.90000
02.14000    0.71463     0.71463        0.28537    0.90000
03.22000    0.18780     0.18780        0.81220    0.90000
03.14000    0.22683     0.22683        0.77317    0.90000
02.40000    0.58780     0.58780        0.41220    0.90000
02.24000    0.66585     0.66585        0.33415    0.90000
01.96000    0.80244     0.80244        0.19756    0.90000
02.78000    0.40244     0.40244        0.59756    0.90000
02.00000    0.78293     0.78293        0.21707    0.90000
03.24000    0.17805     0.17805        0.82195    0.90000
02.60000    0.49024     0.49024        0.50976    0.90000
