# Date generated: Wed Jun  8 14:00:54 2016
# Min mean shortest path [1.333333]
# Max mean shortest path [3.033333]
# Range of value [1.7]
# =============================================================

#    MSP       Bold    Sociable    Exploratory     Escape
01.93333    0.61765     0.61765        0.38235    0.90000
01.36667    0.88431     0.88431        0.11569    0.90000
01.36667    0.88431     0.88431        0.11569    0.90000
01.56667    0.79020     0.79020        0.20980    0.90000
01.90000    0.63333     0.63333        0.36667    0.90000
02.16667    0.50784     0.50784        0.49216    0.90000
01.33333    0.90000     0.90000        0.10000    0.90000
01.90000    0.63333     0.63333        0.36667    0.90000
02.26667    0.46078     0.46078        0.53922    0.90000
01.80000    0.68039     0.68039        0.31961    0.90000
02.53333    0.33529     0.33529        0.66471    0.90000
01.43333    0.85294     0.85294        0.14706    0.90000
01.66667    0.74314     0.74314        0.25686    0.90000
01.73333    0.71176     0.71176        0.28824    0.90000
01.66667    0.74314     0.74314        0.25686    0.90000
01.36667    0.88431     0.88431        0.11569    0.90000
02.40000    0.39804     0.39804        0.60196    0.90000
02.73333    0.24118     0.24118        0.75882    0.90000
01.56667    0.79020     0.79020        0.20980    0.90000
02.50000    0.35098     0.35098        0.64902    0.90000
03.03333    0.10000     0.10000        0.90000    0.90000
01.86667    0.64902     0.64902        0.35098    0.90000
02.40000    0.39804     0.39804        0.60196    0.90000
01.50000    0.82157     0.82157        0.17843    0.90000
01.70000    0.72745     0.72745        0.27255    0.90000
02.13333    0.52353     0.52353        0.47647    0.90000
01.96667    0.60196     0.60196        0.39804    0.90000
02.30000    0.44510     0.44510        0.55490    0.90000
02.30000    0.44510     0.44510        0.55490    0.90000
02.53333    0.33529     0.33529        0.66471    0.90000
