# Date generated: Wed Jun  8 14:00:54 2016
# Min mean shortest path [0.95]
# Max mean shortest path [2.6]
# Range of value [1.65]
# =============================================================

#    MSP       Bold    Sociable    Exploratory     Escape
01.65000    0.56061     0.56061        0.43939    0.90000
01.15000    0.80303     0.80303        0.19697    0.90000
00.95000    0.90000     0.90000        0.10000    0.90000
01.35000    0.70606     0.70606        0.29394    0.90000
01.10000    0.82727     0.82727        0.17273    0.90000
01.65000    0.56061     0.56061        0.43939    0.90000
02.05000    0.36667     0.36667        0.63333    0.90000
01.60000    0.58485     0.58485        0.41515    0.90000
01.30000    0.73030     0.73030        0.26970    0.90000
01.50000    0.63333     0.63333        0.36667    0.90000
01.95000    0.41515     0.41515        0.58485    0.90000
01.40000    0.68182     0.68182        0.31818    0.90000
01.25000    0.75455     0.75455        0.24545    0.90000
01.40000    0.68182     0.68182        0.31818    0.90000
01.25000    0.75455     0.75455        0.24545    0.90000
01.25000    0.75455     0.75455        0.24545    0.90000
01.95000    0.41515     0.41515        0.58485    0.90000
01.10000    0.82727     0.82727        0.17273    0.90000
01.75000    0.51212     0.51212        0.48788    0.90000
02.60000    0.10000     0.10000        0.90000    0.90000
