# Date generated: Wed Jun  8 14:00:54 2016
# Min mean shortest path [2.04]
# Max mean shortest path [3.94]
# Range of value [1.9]
# =============================================================

#    MSP       Bold    Sociable    Exploratory     Escape
02.24000    0.81579     0.81579        0.18421    0.90000
02.26000    0.80737     0.80737        0.19263    0.90000
02.22000    0.82421     0.82421        0.17579    0.90000
02.52000    0.69789     0.69789        0.30211    0.90000
03.28000    0.37789     0.37789        0.62211    0.90000
02.28000    0.79895     0.79895        0.20105    0.90000
02.40000    0.74842     0.74842        0.25158    0.90000
02.40000    0.74842     0.74842        0.25158    0.90000
03.02000    0.48737     0.48737        0.51263    0.90000
03.04000    0.47895     0.47895        0.52105    0.90000
03.04000    0.47895     0.47895        0.52105    0.90000
02.48000    0.71474     0.71474        0.28526    0.90000
02.78000    0.58842     0.58842        0.41158    0.90000
03.28000    0.37789     0.37789        0.62211    0.90000
02.72000    0.61368     0.61368        0.38632    0.90000
02.28000    0.79895     0.79895        0.20105    0.90000
02.32000    0.78211     0.78211        0.21789    0.90000
03.30000    0.36947     0.36947        0.63053    0.90000
03.10000    0.45368     0.45368        0.54632    0.90000
02.70000    0.62211     0.62211        0.37789    0.90000
03.64000    0.22632     0.22632        0.77368    0.90000
03.14000    0.43684     0.43684        0.56316    0.90000
02.10000    0.87474     0.87474        0.12526    0.90000
03.48000    0.29368     0.29368        0.70632    0.90000
02.04000    0.90000     0.90000        0.10000    0.90000
02.78000    0.58842     0.58842        0.41158    0.90000
02.66000    0.63895     0.63895        0.36105    0.90000
02.82000    0.57158     0.57158        0.42842    0.90000
02.28000    0.79895     0.79895        0.20105    0.90000
02.72000    0.61368     0.61368        0.38632    0.90000
03.24000    0.39474     0.39474        0.60526    0.90000
02.94000    0.52105     0.52105        0.47895    0.90000
03.90000    0.11684     0.11684        0.88316    0.90000
02.32000    0.78211     0.78211        0.21789    0.90000
02.54000    0.68947     0.68947        0.31053    0.90000
02.16000    0.84947     0.84947        0.15053    0.90000
02.98000    0.50421     0.50421        0.49579    0.90000
03.62000    0.23474     0.23474        0.76526    0.90000
02.62000    0.65579     0.65579        0.34421    0.90000
02.30000    0.79053     0.79053        0.20947    0.90000
03.14000    0.43684     0.43684        0.56316    0.90000
03.86000    0.13368     0.13368        0.86632    0.90000
02.94000    0.52105     0.52105        0.47895    0.90000
02.18000    0.84105     0.84105        0.15895    0.90000
03.94000    0.10000     0.10000        0.90000    0.90000
03.48000    0.29368     0.29368        0.70632    0.90000
03.40000    0.32737     0.32737        0.67263    0.90000
02.84000    0.56316     0.56316        0.43684    0.90000
02.56000    0.68105     0.68105        0.31895    0.90000
02.68000    0.63053     0.63053        0.36947    0.90000
