# Date generated: Wed Jun  8 14:00:54 2016
# Min mean shortest path [1.78]
# Max mean shortest path [4.08]
# Range of value [2.3]
# =============================================================

#    MSP       Bold    Sociable    Exploratory     Escape
01.78000    0.90000     0.90000        0.10000    0.90000
02.14000    0.77478     0.77478        0.22522    0.90000
01.98000    0.83043     0.83043        0.16957    0.90000
01.86000    0.87217     0.87217        0.12783    0.90000
01.90000    0.85826     0.85826        0.14174    0.90000
01.80000    0.89304     0.89304        0.10696    0.90000
01.98000    0.83043     0.83043        0.16957    0.90000
02.68000    0.58696     0.58696        0.41304    0.90000
02.88000    0.51739     0.51739        0.48261    0.90000
02.44000    0.67043     0.67043        0.32957    0.90000
01.94000    0.84435     0.84435        0.15565    0.90000
02.62000    0.60783     0.60783        0.39217    0.90000
01.92000    0.85130     0.85130        0.14870    0.90000
02.18000    0.76087     0.76087        0.23913    0.90000
02.36000    0.69826     0.69826        0.30174    0.90000
02.06000    0.80261     0.80261        0.19739    0.90000
01.80000    0.89304     0.89304        0.10696    0.90000
02.40000    0.68435     0.68435        0.31565    0.90000
03.70000    0.23217     0.23217        0.76783    0.90000
02.46000    0.66348     0.66348        0.33652    0.90000
02.14000    0.77478     0.77478        0.22522    0.90000
03.14000    0.42696     0.42696        0.57304    0.90000
02.40000    0.68435     0.68435        0.31565    0.90000
02.08000    0.79565     0.79565        0.20435    0.90000
03.64000    0.25304     0.25304        0.74696    0.90000
03.82000    0.19043     0.19043        0.80957    0.90000
01.90000    0.85826     0.85826        0.14174    0.90000
03.08000    0.44783     0.44783        0.55217    0.90000
02.76000    0.55913     0.55913        0.44087    0.90000
02.64000    0.60087     0.60087        0.39913    0.90000
03.08000    0.44783     0.44783        0.55217    0.90000
02.08000    0.79565     0.79565        0.20435    0.90000
04.08000    0.10000     0.10000        0.90000    0.90000
02.90000    0.51043     0.51043        0.48957    0.90000
03.20000    0.40609     0.40609        0.59391    0.90000
03.98000    0.13478     0.13478        0.86522    0.90000
02.46000    0.66348     0.66348        0.33652    0.90000
02.94000    0.49652     0.49652        0.50348    0.90000
03.84000    0.18348     0.18348        0.81652    0.90000
02.30000    0.71913     0.71913        0.28087    0.90000
03.50000    0.30174     0.30174        0.69826    0.90000
02.16000    0.76783     0.76783        0.23217    0.90000
03.98000    0.13478     0.13478        0.86522    0.90000
03.60000    0.26696     0.26696        0.73304    0.90000
02.94000    0.49652     0.49652        0.50348    0.90000
02.18000    0.76087     0.76087        0.23913    0.90000
02.50000    0.64957     0.64957        0.35043    0.90000
03.12000    0.43391     0.43391        0.56609    0.90000
03.84000    0.18348     0.18348        0.81652    0.90000
02.06000    0.80261     0.80261        0.19739    0.90000
