# Date generated: Wed Jun  8 14:00:54 2016
# Min mean shortest path [1.9]
# Max mean shortest path [3.88]
# Range of value [1.98]
# =============================================================

#    MSP       Bold    Sociable    Exploratory     Escape
02.28000    0.74646     0.74646        0.25354    0.90000
02.32000    0.73030     0.73030        0.26970    0.90000
01.90000    0.90000     0.90000        0.10000    0.90000
02.22000    0.77071     0.77071        0.22929    0.90000
01.94000    0.88384     0.88384        0.11616    0.90000
02.02000    0.85152     0.85152        0.14848    0.90000
02.12000    0.81111     0.81111        0.18889    0.90000
03.02000    0.44747     0.44747        0.55253    0.90000
02.28000    0.74646     0.74646        0.25354    0.90000
01.94000    0.88384     0.88384        0.11616    0.90000
01.98000    0.86768     0.86768        0.13232    0.90000
02.44000    0.68182     0.68182        0.31818    0.90000
02.86000    0.51212     0.51212        0.48788    0.90000
02.52000    0.64949     0.64949        0.35051    0.90000
02.40000    0.69798     0.69798        0.30202    0.90000
02.20000    0.77879     0.77879        0.22121    0.90000
02.82000    0.52828     0.52828        0.47172    0.90000
02.48000    0.66566     0.66566        0.33434    0.90000
03.72000    0.16465     0.16465        0.83535    0.90000
03.66000    0.18889     0.18889        0.81111    0.90000
02.08000    0.82727     0.82727        0.17273    0.90000
03.84000    0.11616     0.11616        0.88384    0.90000
02.56000    0.63333     0.63333        0.36667    0.90000
02.68000    0.58485     0.58485        0.41515    0.90000
02.88000    0.50404     0.50404        0.49596    0.90000
02.98000    0.46364     0.46364        0.53636    0.90000
03.00000    0.45556     0.45556        0.54444    0.90000
02.00000    0.85960     0.85960        0.14040    0.90000
01.96000    0.87576     0.87576        0.12424    0.90000
02.42000    0.68990     0.68990        0.31010    0.90000
02.70000    0.57677     0.57677        0.42323    0.90000
03.22000    0.36667     0.36667        0.63333    0.90000
03.66000    0.18889     0.18889        0.81111    0.90000
02.66000    0.59293     0.59293        0.40707    0.90000
03.00000    0.45556     0.45556        0.54444    0.90000
02.06000    0.83535     0.83535        0.16465    0.90000
03.04000    0.43939     0.43939        0.56061    0.90000
03.30000    0.33434     0.33434        0.66566    0.90000
02.02000    0.85152     0.85152        0.14848    0.90000
02.10000    0.81919     0.81919        0.18081    0.90000
03.12000    0.40707     0.40707        0.59293    0.90000
03.42000    0.28586     0.28586        0.71414    0.90000
02.82000    0.52828     0.52828        0.47172    0.90000
03.88000    0.10000     0.10000        0.90000    0.90000
02.68000    0.58485     0.58485        0.41515    0.90000
02.56000    0.63333     0.63333        0.36667    0.90000
03.88000    0.10000     0.10000        0.90000    0.90000
03.42000    0.28586     0.28586        0.71414    0.90000
03.60000    0.21313     0.21313        0.78687    0.90000
02.74000    0.56061     0.56061        0.43939    0.90000
