# Date generated: Wed Jun  8 14:00:54 2016
# Min mean shortest path [1.433333]
# Max mean shortest path [2.933333]
# Range of value [1.5]
# =============================================================

#    MSP       Bold    Sociable    Exploratory     Escape
02.03333    0.58000     0.58000        0.42000    0.90000
01.50000    0.86444     0.86444        0.13556    0.90000
01.63333    0.79333     0.79333        0.20667    0.90000
01.46667    0.88222     0.88222        0.11778    0.90000
01.76667    0.72222     0.72222        0.27778    0.90000
01.66667    0.77556     0.77556        0.22444    0.90000
02.00000    0.59778     0.59778        0.40222    0.90000
02.06667    0.56222     0.56222        0.43778    0.90000
01.86667    0.66889     0.66889        0.33111    0.90000
02.40000    0.38444     0.38444        0.61556    0.90000
02.03333    0.58000     0.58000        0.42000    0.90000
01.93333    0.63333     0.63333        0.36667    0.90000
01.73333    0.74000     0.74000        0.26000    0.90000
01.96667    0.61556     0.61556        0.38444    0.90000
02.30000    0.43778     0.43778        0.56222    0.90000
01.56667    0.82889     0.82889        0.17111    0.90000
02.03333    0.58000     0.58000        0.42000    0.90000
02.60000    0.27778     0.27778        0.72222    0.90000
01.56667    0.82889     0.82889        0.17111    0.90000
01.43333    0.90000     0.90000        0.10000    0.90000
01.66667    0.77556     0.77556        0.22444    0.90000
02.73333    0.20667     0.20667        0.79333    0.90000
02.03333    0.58000     0.58000        0.42000    0.90000
02.00000    0.59778     0.59778        0.40222    0.90000
02.93333    0.10000     0.10000        0.90000    0.90000
02.66667    0.24222     0.24222        0.75778    0.90000
02.23333    0.47333     0.47333        0.52667    0.90000
01.96667    0.61556     0.61556        0.38444    0.90000
02.26667    0.45556     0.45556        0.54444    0.90000
01.60000    0.81111     0.81111        0.18889    0.90000
