# Date generated: Wed Jun  8 14:00:54 2016
# Min mean shortest path [1.8]
# Max mean shortest path [3.78]
# Range of value [1.98]
# =============================================================

#    MSP       Bold    Sociable    Exploratory     Escape
02.16000    0.75455     0.75455        0.24545    0.90000
02.26000    0.71414     0.71414        0.28586    0.90000
01.88000    0.86768     0.86768        0.13232    0.90000
02.10000    0.77879     0.77879        0.22121    0.90000
01.92000    0.85152     0.85152        0.14848    0.90000
02.56000    0.59293     0.59293        0.40707    0.90000
02.38000    0.66566     0.66566        0.33434    0.90000
01.96000    0.83535     0.83535        0.16465    0.90000
02.36000    0.67374     0.67374        0.32626    0.90000
03.18000    0.34242     0.34242        0.65758    0.90000
01.88000    0.86768     0.86768        0.13232    0.90000
01.98000    0.82727     0.82727        0.17273    0.90000
02.14000    0.76263     0.76263        0.23737    0.90000
02.90000    0.45556     0.45556        0.54444    0.90000
02.60000    0.57677     0.57677        0.42323    0.90000
01.80000    0.90000     0.90000        0.10000    0.90000
02.20000    0.73838     0.73838        0.26162    0.90000
01.92000    0.85152     0.85152        0.14848    0.90000
02.74000    0.52020     0.52020        0.47980    0.90000
02.08000    0.78687     0.78687        0.21313    0.90000
03.44000    0.23737     0.23737        0.76263    0.90000
02.82000    0.48788     0.48788        0.51212    0.90000
02.38000    0.66566     0.66566        0.33434    0.90000
02.52000    0.60909     0.60909        0.39091    0.90000
03.04000    0.39899     0.39899        0.60101    0.90000
02.42000    0.64949     0.64949        0.35051    0.90000
02.52000    0.60909     0.60909        0.39091    0.90000
02.30000    0.69798     0.69798        0.30202    0.90000
01.96000    0.83535     0.83535        0.16465    0.90000
02.30000    0.69798     0.69798        0.30202    0.90000
03.10000    0.37475     0.37475        0.62525    0.90000
02.52000    0.60909     0.60909        0.39091    0.90000
02.18000    0.74646     0.74646        0.25354    0.90000
02.84000    0.47980     0.47980        0.52020    0.90000
02.50000    0.61717     0.61717        0.38283    0.90000
02.52000    0.60909     0.60909        0.39091    0.90000
03.44000    0.23737     0.23737        0.76263    0.90000
03.02000    0.40707     0.40707        0.59293    0.90000
02.74000    0.52020     0.52020        0.47980    0.90000
03.42000    0.24545     0.24545        0.75455    0.90000
02.92000    0.44747     0.44747        0.55253    0.90000
03.04000    0.39899     0.39899        0.60101    0.90000
02.60000    0.57677     0.57677        0.42323    0.90000
02.20000    0.73838     0.73838        0.26162    0.90000
03.14000    0.35859     0.35859        0.64141    0.90000
01.90000    0.85960     0.85960        0.14040    0.90000
03.04000    0.39899     0.39899        0.60101    0.90000
03.78000    0.10000     0.10000        0.90000    0.90000
02.46000    0.63333     0.63333        0.36667    0.90000
02.00000    0.81919     0.81919        0.18081    0.90000
