# Date generated: Wed Jun  8 14:00:54 2016
# Min mean shortest path [0.95]
# Max mean shortest path [3.05]
# Range of value [2.1]
# =============================================================

#    MSP       Bold    Sociable    Exploratory     Escape
01.30000    0.76667     0.76667        0.23333    0.90000
01.10000    0.84286     0.84286        0.15714    0.90000
01.15000    0.82381     0.82381        0.17619    0.90000
01.55000    0.67143     0.67143        0.32857    0.90000
01.55000    0.67143     0.67143        0.32857    0.90000
01.95000    0.51905     0.51905        0.48095    0.90000
02.75000    0.21429     0.21429        0.78571    0.90000
01.20000    0.80476     0.80476        0.19524    0.90000
00.95000    0.90000     0.90000        0.10000    0.90000
01.45000    0.70952     0.70952        0.29048    0.90000
02.20000    0.42381     0.42381        0.57619    0.90000
01.25000    0.78571     0.78571        0.21429    0.90000
01.30000    0.76667     0.76667        0.23333    0.90000
01.70000    0.61429     0.61429        0.38571    0.90000
01.40000    0.72857     0.72857        0.27143    0.90000
01.70000    0.61429     0.61429        0.38571    0.90000
01.05000    0.86190     0.86190        0.13810    0.90000
01.80000    0.57619     0.57619        0.42381    0.90000
03.05000    0.10000     0.10000        0.90000    0.90000
01.15000    0.82381     0.82381        0.17619    0.90000
