# Date generated: Wed Jun  8 14:00:54 2016
# Min mean shortest path [1.78]
# Max mean shortest path [4.62]
# Range of value [2.84]
# =============================================================

#    MSP       Bold    Sociable    Exploratory     Escape
01.80000    0.89437     0.89437        0.10563    0.90000
01.78000    0.90000     0.90000        0.10000    0.90000
01.82000    0.88873     0.88873        0.11127    0.90000
01.92000    0.86056     0.86056        0.13944    0.90000
02.34000    0.74225     0.74225        0.25775    0.90000
02.32000    0.74789     0.74789        0.25211    0.90000
02.26000    0.76479     0.76479        0.23521    0.90000
02.02000    0.83239     0.83239        0.16761    0.90000
02.28000    0.75915     0.75915        0.24085    0.90000
03.08000    0.53380     0.53380        0.46620    0.90000
01.90000    0.86620     0.86620        0.13380    0.90000
02.60000    0.66901     0.66901        0.33099    0.90000
02.86000    0.59577     0.59577        0.40423    0.90000
02.82000    0.60704     0.60704        0.39296    0.90000
01.80000    0.89437     0.89437        0.10563    0.90000
02.10000    0.80986     0.80986        0.19014    0.90000
02.04000    0.82676     0.82676        0.17324    0.90000
01.86000    0.87746     0.87746        0.12254    0.90000
03.54000    0.40423     0.40423        0.59577    0.90000
02.04000    0.82676     0.82676        0.17324    0.90000
02.90000    0.58451     0.58451        0.41549    0.90000
02.56000    0.68028     0.68028        0.31972    0.90000
02.92000    0.57887     0.57887        0.42113    0.90000
03.96000    0.28592     0.28592        0.71408    0.90000
02.38000    0.73099     0.73099        0.26901    0.90000
01.98000    0.84366     0.84366        0.15634    0.90000
02.54000    0.68592     0.68592        0.31408    0.90000
02.66000    0.65211     0.65211        0.34789    0.90000
03.70000    0.35915     0.35915        0.64085    0.90000
01.92000    0.86056     0.86056        0.13944    0.90000
02.40000    0.72535     0.72535        0.27465    0.90000
03.36000    0.45493     0.45493        0.54507    0.90000
02.82000    0.60704     0.60704        0.39296    0.90000
02.94000    0.57324     0.57324        0.42676    0.90000
03.70000    0.35915     0.35915        0.64085    0.90000
01.90000    0.86620     0.86620        0.13380    0.90000
02.32000    0.74789     0.74789        0.25211    0.90000
03.70000    0.35915     0.35915        0.64085    0.90000
02.42000    0.71972     0.71972        0.28028    0.90000
02.56000    0.68028     0.68028        0.31972    0.90000
03.22000    0.49437     0.49437        0.50563    0.90000
02.20000    0.78169     0.78169        0.21831    0.90000
04.62000    0.10000     0.10000        0.90000    0.90000
03.70000    0.35915     0.35915        0.64085    0.90000
03.52000    0.40986     0.40986        0.59014    0.90000
03.90000    0.30282     0.30282        0.69718    0.90000
02.16000    0.79296     0.79296        0.20704    0.90000
01.94000    0.85493     0.85493        0.14507    0.90000
04.62000    0.10000     0.10000        0.90000    0.90000
02.40000    0.72535     0.72535        0.27465    0.90000
