# Date generated: Wed Jun  8 14:00:54 2016
# Min mean shortest path [1.575]
# Max mean shortest path [3.25]
# Range of value [1.675]
# =============================================================

#    MSP       Bold    Sociable    Exploratory     Escape
02.10000    0.64925     0.64925        0.35075    0.90000
02.20000    0.60149     0.60149        0.39851    0.90000
01.80000    0.79254     0.79254        0.20746    0.90000
02.00000    0.69701     0.69701        0.30299    0.90000
01.75000    0.81642     0.81642        0.18358    0.90000
02.47500    0.47015     0.47015        0.52985    0.90000
02.30000    0.55373     0.55373        0.44627    0.90000
01.72500    0.82836     0.82836        0.17164    0.90000
02.25000    0.57761     0.57761        0.42239    0.90000
03.15000    0.14776     0.14776        0.85224    0.90000
01.82500    0.78060     0.78060        0.21940    0.90000
01.77500    0.80448     0.80448        0.19552    0.90000
01.87500    0.75672     0.75672        0.24328    0.90000
02.55000    0.43433     0.43433        0.56567    0.90000
02.45000    0.48209     0.48209        0.51791    0.90000
01.57500    0.90000     0.90000        0.10000    0.90000
01.82500    0.78060     0.78060        0.21940    0.90000
01.70000    0.84030     0.84030        0.15970    0.90000
02.55000    0.43433     0.43433        0.56567    0.90000
01.92500    0.73284     0.73284        0.26716    0.90000
03.02500    0.20746     0.20746        0.79254    0.90000
02.60000    0.41045     0.41045        0.58955    0.90000
02.02500    0.68507     0.68507        0.31493    0.90000
02.02500    0.68507     0.68507        0.31493    0.90000
02.62500    0.39851     0.39851        0.60149    0.90000
02.17500    0.61343     0.61343        0.38657    0.90000
02.20000    0.60149     0.60149        0.39851    0.90000
02.20000    0.60149     0.60149        0.39851    0.90000
01.72500    0.82836     0.82836        0.17164    0.90000
01.95000    0.72090     0.72090        0.27910    0.90000
02.50000    0.45821     0.45821        0.54179    0.90000
02.12500    0.63731     0.63731        0.36269    0.90000
02.10000    0.64925     0.64925        0.35075    0.90000
02.55000    0.43433     0.43433        0.56567    0.90000
02.57500    0.42239     0.42239        0.57761    0.90000
02.40000    0.50597     0.50597        0.49403    0.90000
03.25000    0.10000     0.10000        0.90000    0.90000
02.65000    0.38657     0.38657        0.61343    0.90000
02.75000    0.33881     0.33881        0.66119    0.90000
02.92500    0.25522     0.25522        0.74478    0.90000
