# Date generated: Wed Jun  8 14:00:54 2016
# Min mean shortest path [1.366667]
# Max mean shortest path [3.2]
# Range of value [1.833333]
# =============================================================

#    MSP       Bold    Sociable    Exploratory     Escape
01.56667    0.81273     0.81273        0.18727    0.90000
02.00000    0.62364     0.62364        0.37636    0.90000
01.43333    0.87091     0.87091        0.12909    0.90000
01.36667    0.90000     0.90000        0.10000    0.90000
01.40000    0.88545     0.88545        0.11455    0.90000
01.60000    0.79818     0.79818        0.20182    0.90000
01.70000    0.75455     0.75455        0.24545    0.90000
01.66667    0.76909     0.76909        0.23091    0.90000
01.76667    0.72545     0.72545        0.27455    0.90000
02.30000    0.49273     0.49273        0.50727    0.90000
01.76667    0.72545     0.72545        0.27455    0.90000
01.76667    0.72545     0.72545        0.27455    0.90000
01.90000    0.66727     0.66727        0.33273    0.90000
02.66667    0.33273     0.33273        0.66727    0.90000
01.53333    0.82727     0.82727        0.17273    0.90000
02.26667    0.50727     0.50727        0.49273    0.90000
01.73333    0.74000     0.74000        0.26000    0.90000
02.50000    0.40545     0.40545        0.59455    0.90000
01.50000    0.84182     0.84182        0.15818    0.90000
01.66667    0.76909     0.76909        0.23091    0.90000
02.06667    0.59455     0.59455        0.40545    0.90000
02.06667    0.59455     0.59455        0.40545    0.90000
02.43333    0.43455     0.43455        0.56545    0.90000
02.73333    0.30364     0.30364        0.69636    0.90000
02.53333    0.39091     0.39091        0.60909    0.90000
01.66667    0.76909     0.76909        0.23091    0.90000
03.20000    0.10000     0.10000        0.90000    0.90000
01.86667    0.68182     0.68182        0.31818    0.90000
02.10000    0.58000     0.58000        0.42000    0.90000
01.83333    0.69636     0.69636        0.30364    0.90000
