# Date generated: Wed Jun  8 14:00:54 2016
# Min mean shortest path [1.74]
# Max mean shortest path [3.98]
# Range of value [2.24]
# =============================================================

#    MSP       Bold    Sociable    Exploratory     Escape
01.74000    0.90000     0.90000        0.10000    0.90000
01.86000    0.85714     0.85714        0.14286    0.90000
02.06000    0.78571     0.78571        0.21429    0.90000
01.78000    0.88571     0.88571        0.11429    0.90000
02.20000    0.73571     0.73571        0.26429    0.90000
02.14000    0.75714     0.75714        0.24286    0.90000
02.18000    0.74286     0.74286        0.25714    0.90000
02.16000    0.75000     0.75000        0.25000    0.90000
02.32000    0.69286     0.69286        0.30714    0.90000
02.48000    0.63571     0.63571        0.36429    0.90000
02.00000    0.80714     0.80714        0.19286    0.90000
02.40000    0.66429     0.66429        0.33571    0.90000
02.42000    0.65714     0.65714        0.34286    0.90000
02.70000    0.55714     0.55714        0.44286    0.90000
02.08000    0.77857     0.77857        0.22143    0.90000
01.94000    0.82857     0.82857        0.17143    0.90000
01.96000    0.82143     0.82143        0.17857    0.90000
02.44000    0.65000     0.65000        0.35000    0.90000
02.84000    0.50714     0.50714        0.49286    0.90000
02.12000    0.76429     0.76429        0.23571    0.90000
02.78000    0.52857     0.52857        0.47143    0.90000
02.76000    0.53571     0.53571        0.46429    0.90000
02.72000    0.55000     0.55000        0.45000    0.90000
03.10000    0.41429     0.41429        0.58571    0.90000
01.88000    0.85000     0.85000        0.15000    0.90000
01.90000    0.84286     0.84286        0.15714    0.90000
02.02000    0.80000     0.80000        0.20000    0.90000
02.76000    0.53571     0.53571        0.46429    0.90000
02.22000    0.72857     0.72857        0.27143    0.90000
02.58000    0.60000     0.60000        0.40000    0.90000
02.74000    0.54286     0.54286        0.45714    0.90000
03.10000    0.41429     0.41429        0.58571    0.90000
03.14000    0.40000     0.40000        0.60000    0.90000
02.90000    0.48571     0.48571        0.51429    0.90000
03.04000    0.43571     0.43571        0.56429    0.90000
03.46000    0.28571     0.28571        0.71429    0.90000
03.98000    0.10000     0.10000        0.90000    0.90000
02.46000    0.64286     0.64286        0.35714    0.90000
02.68000    0.56429     0.56429        0.43571    0.90000
03.46000    0.28571     0.28571        0.71429    0.90000
03.74000    0.18571     0.18571        0.81429    0.90000
03.68000    0.20714     0.20714        0.79286    0.90000
02.40000    0.66429     0.66429        0.33571    0.90000
03.10000    0.41429     0.41429        0.58571    0.90000
01.98000    0.81429     0.81429        0.18571    0.90000
02.74000    0.54286     0.54286        0.45714    0.90000
01.74000    0.90000     0.90000        0.10000    0.90000
02.96000    0.46429     0.46429        0.53571    0.90000
03.98000    0.10000     0.10000        0.90000    0.90000
02.46000    0.64286     0.64286        0.35714    0.90000
