# Date generated: Wed Jun  8 14:00:54 2016
# Min mean shortest path [1.266667]
# Max mean shortest path [3.6]
# Range of value [2.333333]
# =============================================================

#    MSP       Bold    Sociable    Exploratory     Escape
01.26667    0.90000     0.90000        0.10000    0.90000
01.60000    0.78571     0.78571        0.21429    0.90000
01.40000    0.85429     0.85429        0.14571    0.90000
01.43333    0.84286     0.84286        0.15714    0.90000
01.90000    0.68286     0.68286        0.31714    0.90000
02.03333    0.63714     0.63714        0.36286    0.90000
01.93333    0.67143     0.67143        0.32857    0.90000
01.73333    0.74000     0.74000        0.26000    0.90000
01.80000    0.71714     0.71714        0.28286    0.90000
02.30000    0.54571     0.54571        0.45429    0.90000
02.40000    0.51143     0.51143        0.48857    0.90000
01.83333    0.70571     0.70571        0.29429    0.90000
01.66667    0.76286     0.76286        0.23714    0.90000
02.40000    0.51143     0.51143        0.48857    0.90000
01.70000    0.75143     0.75143        0.24857    0.90000
02.26667    0.55714     0.55714        0.44286    0.90000
01.86667    0.69429     0.69429        0.30571    0.90000
01.43333    0.84286     0.84286        0.15714    0.90000
02.10000    0.61429     0.61429        0.38571    0.90000
02.70000    0.40857     0.40857        0.59143    0.90000
02.46667    0.48857     0.48857        0.51143    0.90000
02.90000    0.34000     0.34000        0.66000    0.90000
03.13333    0.26000     0.26000        0.74000    0.90000
01.40000    0.85429     0.85429        0.14571    0.90000
01.90000    0.68286     0.68286        0.31714    0.90000
01.40000    0.85429     0.85429        0.14571    0.90000
01.60000    0.78571     0.78571        0.21429    0.90000
02.53333    0.46571     0.46571        0.53429    0.90000
01.53333    0.80857     0.80857        0.19143    0.90000
03.60000    0.10000     0.10000        0.90000    0.90000
