# Date generated: Wed Jun  8 14:00:54 2016
# Min mean shortest path [1.88]
# Max mean shortest path [4.56]
# Range of value [2.68]
# =============================================================

#    MSP       Bold    Sociable    Exploratory     Escape
01.92000    0.88806     0.88806        0.11194    0.90000
02.24000    0.79254     0.79254        0.20746    0.90000
01.88000    0.90000     0.90000        0.10000    0.90000
01.96000    0.87612     0.87612        0.12388    0.90000
02.16000    0.81642     0.81642        0.18358    0.90000
02.28000    0.78060     0.78060        0.21940    0.90000
01.94000    0.88209     0.88209        0.11791    0.90000
02.92000    0.58955     0.58955        0.41045    0.90000
02.26000    0.78657     0.78657        0.21343    0.90000
02.12000    0.82836     0.82836        0.17164    0.90000
02.34000    0.76269     0.76269        0.23731    0.90000
02.28000    0.78060     0.78060        0.21940    0.90000
02.42000    0.73881     0.73881        0.26119    0.90000
02.12000    0.82836     0.82836        0.17164    0.90000
03.34000    0.46418     0.46418        0.53582    0.90000
02.66000    0.66716     0.66716        0.33284    0.90000
01.92000    0.88806     0.88806        0.11194    0.90000
02.48000    0.72090     0.72090        0.27910    0.90000
02.04000    0.85224     0.85224        0.14776    0.90000
02.16000    0.81642     0.81642        0.18358    0.90000
01.98000    0.87015     0.87015        0.12985    0.90000
02.72000    0.64925     0.64925        0.35075    0.90000
03.78000    0.33284     0.33284        0.66716    0.90000
02.88000    0.60149     0.60149        0.39851    0.90000
02.32000    0.76866     0.76866        0.23134    0.90000
02.78000    0.63134     0.63134        0.36866    0.90000
02.24000    0.79254     0.79254        0.20746    0.90000
04.56000    0.10000     0.10000        0.90000    0.90000
03.14000    0.52388     0.52388        0.47612    0.90000
03.28000    0.48209     0.48209        0.51791    0.90000
02.98000    0.57164     0.57164        0.42836    0.90000
03.72000    0.35075     0.35075        0.64925    0.90000
02.32000    0.76866     0.76866        0.23134    0.90000
02.58000    0.69104     0.69104        0.30896    0.90000
03.74000    0.34478     0.34478        0.65522    0.90000
02.08000    0.84030     0.84030        0.15970    0.90000
02.06000    0.84627     0.84627        0.15373    0.90000
04.24000    0.19552     0.19552        0.80448    0.90000
02.78000    0.63134     0.63134        0.36866    0.90000
03.36000    0.45821     0.45821        0.54179    0.90000
03.68000    0.36269     0.36269        0.63731    0.90000
02.86000    0.60746     0.60746        0.39254    0.90000
02.82000    0.61940     0.61940        0.38060    0.90000
03.60000    0.38657     0.38657        0.61343    0.90000
02.78000    0.63134     0.63134        0.36866    0.90000
03.78000    0.33284     0.33284        0.66716    0.90000
02.70000    0.65522     0.65522        0.34478    0.90000
02.10000    0.83433     0.83433        0.16567    0.90000
03.30000    0.47612     0.47612        0.52388    0.90000
03.44000    0.43433     0.43433        0.56567    0.90000
