# Date generated: Wed Jun  8 14:00:54 2016
# Min mean shortest path [1.366667]
# Max mean shortest path [3.066667]
# Range of value [1.7]
# =============================================================

#    MSP       Bold    Sociable    Exploratory     Escape
01.36667    0.90000     0.90000        0.10000    0.90000
01.60000    0.79020     0.79020        0.20980    0.90000
01.80000    0.69608     0.69608        0.30392    0.90000
01.70000    0.74314     0.74314        0.25686    0.90000
01.36667    0.90000     0.90000        0.10000    0.90000
01.43333    0.86863     0.86863        0.13137    0.90000
02.40000    0.41373     0.41373        0.58627    0.90000
01.53333    0.82157     0.82157        0.17843    0.90000
01.56667    0.80588     0.80588        0.19412    0.90000
01.80000    0.69608     0.69608        0.30392    0.90000
03.00000    0.13137     0.13137        0.86863    0.90000
02.16667    0.52353     0.52353        0.47647    0.90000
01.63333    0.77451     0.77451        0.22549    0.90000
02.40000    0.41373     0.41373        0.58627    0.90000
02.56667    0.33529     0.33529        0.66471    0.90000
01.76667    0.71176     0.71176        0.28824    0.90000
01.50000    0.83726     0.83726        0.16274    0.90000
01.90000    0.64902     0.64902        0.35098    0.90000
01.76667    0.71176     0.71176        0.28824    0.90000
02.20000    0.50784     0.50784        0.49216    0.90000
01.86667    0.66471     0.66471        0.33529    0.90000
03.06667    0.10000     0.10000        0.90000    0.90000
01.90000    0.64902     0.64902        0.35098    0.90000
02.23333    0.49216     0.49216        0.50784    0.90000
02.30000    0.46078     0.46078        0.53922    0.90000
02.46667    0.38235     0.38235        0.61765    0.90000
02.33333    0.44510     0.44510        0.55490    0.90000
02.96667    0.14706     0.14706        0.85294    0.90000
02.36667    0.42941     0.42941        0.57059    0.90000
01.56667    0.80588     0.80588        0.19412    0.90000
