# Date generated: Wed Jun  8 14:00:54 2016
# Min mean shortest path [1.266667]
# Max mean shortest path [3.333333]
# Range of value [2.066666]
# =============================================================

#    MSP       Bold    Sociable    Exploratory     Escape
01.73333    0.71936     0.71936        0.28064    0.90000
01.46667    0.82258     0.82258        0.17742    0.90000
01.33333    0.87419     0.87419        0.12581    0.90000
02.23333    0.52581     0.52581        0.47419    0.90000
01.70000    0.73226     0.73226        0.26774    0.90000
01.40000    0.84839     0.84839        0.15161    0.90000
01.63333    0.75806     0.75806        0.24194    0.90000
02.03333    0.60323     0.60323        0.39677    0.90000
01.80000    0.69355     0.69355        0.30645    0.90000
01.53333    0.79677     0.79677        0.20323    0.90000
02.30000    0.50000     0.50000        0.50000    0.90000
01.26667    0.90000     0.90000        0.10000    0.90000
01.76667    0.70645     0.70645        0.29355    0.90000
01.50000    0.80968     0.80968        0.19032    0.90000
01.50000    0.80968     0.80968        0.19032    0.90000
02.00000    0.61613     0.61613        0.38387    0.90000
02.13333    0.56452     0.56452        0.43548    0.90000
01.50000    0.80968     0.80968        0.19032    0.90000
02.23333    0.52581     0.52581        0.47419    0.90000
02.20000    0.53871     0.53871        0.46129    0.90000
01.86667    0.66774     0.66774        0.33226    0.90000
01.96667    0.62903     0.62903        0.37097    0.90000
01.80000    0.69355     0.69355        0.30645    0.90000
02.13333    0.56452     0.56452        0.43548    0.90000
02.40000    0.46129     0.46129        0.53871    0.90000
01.76667    0.70645     0.70645        0.29355    0.90000
01.86667    0.66774     0.66774        0.33226    0.90000
03.33333    0.10000     0.10000        0.90000    0.90000
02.03333    0.60323     0.60323        0.39677    0.90000
02.00000    0.61613     0.61613        0.38387    0.90000
