# Date generated: Wed Jun  8 14:00:54 2016
# Min mean shortest path [1.725]
# Max mean shortest path [3.525]
# Range of value [1.8]
# =============================================================

#    MSP       Bold    Sociable    Exploratory     Escape
02.12500    0.72222     0.72222        0.27778    0.90000
01.72500    0.90000     0.90000        0.10000    0.90000
01.72500    0.90000     0.90000        0.10000    0.90000
02.15000    0.71111     0.71111        0.28889    0.90000
02.12500    0.72222     0.72222        0.27778    0.90000
02.65000    0.48889     0.48889        0.51111    0.90000
02.20000    0.68889     0.68889        0.31111    0.90000
03.30000    0.20000     0.20000        0.80000    0.90000
02.72500    0.45556     0.45556        0.54444    0.90000
02.67500    0.47778     0.47778        0.52222    0.90000
02.20000    0.68889     0.68889        0.31111    0.90000
02.02500    0.76667     0.76667        0.23333    0.90000
02.12500    0.72222     0.72222        0.27778    0.90000
02.17500    0.70000     0.70000        0.30000    0.90000
02.22500    0.67778     0.67778        0.32222    0.90000
02.00000    0.77778     0.77778        0.22222    0.90000
02.30000    0.64444     0.64444        0.35556    0.90000
02.27500    0.65556     0.65556        0.34444    0.90000
02.37500    0.61111     0.61111        0.38889    0.90000
02.62500    0.50000     0.50000        0.50000    0.90000
02.97500    0.34444     0.34444        0.65556    0.90000
02.30000    0.64444     0.64444        0.35556    0.90000
03.05000    0.31111     0.31111        0.68889    0.90000
02.20000    0.68889     0.68889        0.31111    0.90000
02.02500    0.76667     0.76667        0.23333    0.90000
03.50000    0.11111     0.11111        0.88889    0.90000
02.77500    0.43333     0.43333        0.56667    0.90000
02.57500    0.52222     0.52222        0.47778    0.90000
02.77500    0.43333     0.43333        0.56667    0.90000
02.05000    0.75556     0.75556        0.24444    0.90000
02.05000    0.75556     0.75556        0.24444    0.90000
03.52500    0.10000     0.10000        0.90000    0.90000
03.00000    0.33333     0.33333        0.66667    0.90000
03.05000    0.31111     0.31111        0.68889    0.90000
02.25000    0.66667     0.66667        0.33333    0.90000
02.82500    0.41111     0.41111        0.58889    0.90000
02.40000    0.60000     0.60000        0.40000    0.90000
01.80000    0.86667     0.86667        0.13333    0.90000
02.00000    0.77778     0.77778        0.22222    0.90000
02.52500    0.54444     0.54444        0.45556    0.90000
