# Date generated: Wed Jun  8 14:00:54 2016
# Min mean shortest path [0.95]
# Max mean shortest path [2.45]
# Range of value [1.5]
# =============================================================

#    MSP       Bold    Sociable    Exploratory     Escape
01.10000    0.82000     0.82000        0.18000    0.90000
01.15000    0.79333     0.79333        0.20667    0.90000
00.95000    0.90000     0.90000        0.10000    0.90000
01.20000    0.76667     0.76667        0.23333    0.90000
01.50000    0.60667     0.60667        0.39333    0.90000
01.35000    0.68667     0.68667        0.31333    0.90000
01.35000    0.68667     0.68667        0.31333    0.90000
01.30000    0.71333     0.71333        0.28667    0.90000
01.45000    0.63333     0.63333        0.36667    0.90000
00.95000    0.90000     0.90000        0.10000    0.90000
01.40000    0.66000     0.66000        0.34000    0.90000
01.50000    0.60667     0.60667        0.39333    0.90000
01.25000    0.74000     0.74000        0.26000    0.90000
01.65000    0.52667     0.52667        0.47333    0.90000
01.95000    0.36667     0.36667        0.63333    0.90000
01.60000    0.55333     0.55333        0.44667    0.90000
02.45000    0.10000     0.10000        0.90000    0.90000
02.00000    0.34000     0.34000        0.66000    0.90000
01.95000    0.36667     0.36667        0.63333    0.90000
01.80000    0.44667     0.44667        0.55333    0.90000
