# Date generated: Wed Jun  8 14:00:54 2016
# Min mean shortest path [1.8]
# Max mean shortest path [4.02]
# Range of value [2.22]
# =============================================================

#    MSP       Bold    Sociable    Exploratory     Escape
02.08000    0.79910     0.79910        0.20090    0.90000
01.88000    0.87117     0.87117        0.12883    0.90000
01.88000    0.87117     0.87117        0.12883    0.90000
02.02000    0.82072     0.82072        0.17928    0.90000
02.40000    0.68378     0.68378        0.31622    0.90000
01.90000    0.86396     0.86396        0.13604    0.90000
01.88000    0.87117     0.87117        0.12883    0.90000
02.14000    0.77748     0.77748        0.22252    0.90000
02.40000    0.68378     0.68378        0.31622    0.90000
01.86000    0.87838     0.87838        0.12162    0.90000
01.84000    0.88559     0.88559        0.11441    0.90000
02.48000    0.65495     0.65495        0.34505    0.90000
01.80000    0.90000     0.90000        0.10000    0.90000
02.32000    0.71261     0.71261        0.28739    0.90000
02.72000    0.56847     0.56847        0.43153    0.90000
02.52000    0.64054     0.64054        0.35946    0.90000
03.98000    0.11441     0.11441        0.88559    0.90000
02.62000    0.60450     0.60450        0.39550    0.90000
02.70000    0.57568     0.57568        0.42432    0.90000
02.26000    0.73423     0.73423        0.26577    0.90000
02.84000    0.52523     0.52523        0.47477    0.90000
02.28000    0.72703     0.72703        0.27297    0.90000
03.20000    0.39550     0.39550        0.60450    0.90000
01.98000    0.83514     0.83514        0.16486    0.90000
01.94000    0.84955     0.84955        0.15045    0.90000
02.38000    0.69099     0.69099        0.30901    0.90000
02.80000    0.53964     0.53964        0.46036    0.90000
02.70000    0.57568     0.57568        0.42432    0.90000
03.06000    0.44595     0.44595        0.55405    0.90000
02.50000    0.64775     0.64775        0.35225    0.90000
02.34000    0.70541     0.70541        0.29459    0.90000
03.00000    0.46757     0.46757        0.53243    0.90000
02.62000    0.60450     0.60450        0.39550    0.90000
02.02000    0.82072     0.82072        0.17928    0.90000
03.48000    0.29459     0.29459        0.70541    0.90000
03.22000    0.38829     0.38829        0.61171    0.90000
02.36000    0.69820     0.69820        0.30180    0.90000
02.20000    0.75586     0.75586        0.24414    0.90000
02.22000    0.74865     0.74865        0.25135    0.90000
03.48000    0.29459     0.29459        0.70541    0.90000
03.60000    0.25135     0.25135        0.74865    0.90000
02.98000    0.47477     0.47477        0.52523    0.90000
04.02000    0.10000     0.10000        0.90000    0.90000
02.34000    0.70541     0.70541        0.29459    0.90000
03.12000    0.42432     0.42432        0.57568    0.90000
02.50000    0.64775     0.64775        0.35225    0.90000
02.32000    0.71261     0.71261        0.28739    0.90000
03.60000    0.25135     0.25135        0.74865    0.90000
03.64000    0.23694     0.23694        0.76306    0.90000
03.38000    0.33063     0.33063        0.66937    0.90000
