# Date generated: Wed Jun  8 14:00:54 2016
# Min mean shortest path [1.266667]
# Max mean shortest path [2.366667]
# Range of value [1.1]
# =============================================================

#    MSP       Bold    Sociable    Exploratory     Escape
01.26667    0.90000     0.90000        0.10000    0.90000
01.53333    0.70606     0.70606        0.29394    0.90000
01.40000    0.80303     0.80303        0.19697    0.90000
01.53333    0.70606     0.70606        0.29394    0.90000
01.30000    0.87576     0.87576        0.12424    0.90000
02.30000    0.14849     0.14849        0.85151    0.90000
01.50000    0.73030     0.73030        0.26970    0.90000
01.26667    0.90000     0.90000        0.10000    0.90000
01.66667    0.60909     0.60909        0.39091    0.90000
01.86667    0.46364     0.46364        0.53636    0.90000
01.60000    0.65758     0.65758        0.34242    0.90000
02.03333    0.34242     0.34242        0.65758    0.90000
02.26667    0.17273     0.17273        0.82727    0.90000
01.66667    0.60909     0.60909        0.39091    0.90000
02.36667    0.10000     0.10000        0.90000    0.90000
01.93333    0.41515     0.41515        0.58485    0.90000
02.16667    0.24545     0.24545        0.75455    0.90000
01.73333    0.56061     0.56061        0.43939    0.90000
01.93333    0.41515     0.41515        0.58485    0.90000
02.36667    0.10000     0.10000        0.90000    0.90000
01.96667    0.39091     0.39091        0.60909    0.90000
02.13333    0.26970     0.26970        0.73030    0.90000
01.90000    0.43939     0.43939        0.56061    0.90000
01.86667    0.46364     0.46364        0.53636    0.90000
02.26667    0.17273     0.17273        0.82727    0.90000
02.10000    0.29394     0.29394        0.70606    0.90000
01.86667    0.46364     0.46364        0.53636    0.90000
01.53333    0.70606     0.70606        0.29394    0.90000
02.23333    0.19697     0.19697        0.80303    0.90000
02.36667    0.10000     0.10000        0.90000    0.90000
