# Date generated: Wed Jun  8 14:00:54 2016
# Min mean shortest path [0.95]
# Max mean shortest path [2.25]
# Range of value [1.3]
# =============================================================

#    MSP       Bold    Sociable    Exploratory     Escape
01.30000    0.68462     0.68462        0.31538    0.90000
01.35000    0.65385     0.65385        0.34615    0.90000
01.70000    0.43846     0.43846        0.56154    0.90000
00.95000    0.90000     0.90000        0.10000    0.90000
01.20000    0.74615     0.74615        0.25385    0.90000
01.15000    0.77692     0.77692        0.22308    0.90000
01.70000    0.43846     0.43846        0.56154    0.90000
01.60000    0.50000     0.50000        0.50000    0.90000
01.50000    0.56154     0.56154        0.43846    0.90000
01.30000    0.68462     0.68462        0.31538    0.90000
01.45000    0.59231     0.59231        0.40769    0.90000
01.50000    0.56154     0.56154        0.43846    0.90000
01.30000    0.68462     0.68462        0.31538    0.90000
01.45000    0.59231     0.59231        0.40769    0.90000
01.60000    0.50000     0.50000        0.50000    0.90000
01.70000    0.43846     0.43846        0.56154    0.90000
01.35000    0.65385     0.65385        0.34615    0.90000
01.25000    0.71538     0.71538        0.28462    0.90000
02.25000    0.10000     0.10000        0.90000    0.90000
01.25000    0.71538     0.71538        0.28462    0.90000
