# Date generated: Wed Jun  8 14:00:54 2016
# Min mean shortest path [1.76]
# Max mean shortest path [3.8]
# Range of value [2.04]
# =============================================================

#    MSP       Bold    Sociable    Exploratory     Escape
02.14000    0.75098     0.75098        0.24902    0.90000
01.96000    0.82157     0.82157        0.17843    0.90000
01.84000    0.86863     0.86863        0.13137    0.90000
02.16000    0.74314     0.74314        0.25686    0.90000
02.52000    0.60196     0.60196        0.39804    0.90000
01.92000    0.83725     0.83725        0.16275    0.90000
01.86000    0.86078     0.86078        0.13922    0.90000
02.08000    0.77451     0.77451        0.22549    0.90000
02.06000    0.78235     0.78235        0.21765    0.90000
02.36000    0.66471     0.66471        0.33529    0.90000
02.74000    0.51569     0.51569        0.48431    0.90000
02.10000    0.76667     0.76667        0.23333    0.90000
02.14000    0.75098     0.75098        0.24902    0.90000
02.28000    0.69608     0.69608        0.30392    0.90000
01.90000    0.84510     0.84510        0.15490    0.90000
02.24000    0.71176     0.71176        0.28824    0.90000
02.48000    0.61765     0.61765        0.38235    0.90000
01.80000    0.88431     0.88431        0.11569    0.90000
02.34000    0.67255     0.67255        0.32745    0.90000
02.62000    0.56275     0.56275        0.43725    0.90000
02.08000    0.77451     0.77451        0.22549    0.90000
02.82000    0.48431     0.48431        0.51569    0.90000
02.92000    0.44510     0.44510        0.55490    0.90000
02.02000    0.79804     0.79804        0.20196    0.90000
02.52000    0.60196     0.60196        0.39804    0.90000
02.70000    0.53137     0.53137        0.46863    0.90000
03.00000    0.41373     0.41373        0.58627    0.90000
03.06000    0.39020     0.39020        0.60980    0.90000
03.38000    0.26471     0.26471        0.73529    0.90000
02.72000    0.52353     0.52353        0.47647    0.90000
02.84000    0.47647     0.47647        0.52353    0.90000
02.20000    0.72745     0.72745        0.27255    0.90000
01.90000    0.84510     0.84510        0.15490    0.90000
02.36000    0.66471     0.66471        0.33529    0.90000
03.40000    0.25686     0.25686        0.74314    0.90000
02.24000    0.71176     0.71176        0.28824    0.90000
02.08000    0.77451     0.77451        0.22549    0.90000
03.20000    0.33529     0.33529        0.66471    0.90000
03.32000    0.28824     0.28824        0.71176    0.90000
02.28000    0.69608     0.69608        0.30392    0.90000
02.60000    0.57059     0.57059        0.42941    0.90000
03.32000    0.28824     0.28824        0.71176    0.90000
03.36000    0.27255     0.27255        0.72745    0.90000
03.80000    0.10000     0.10000        0.90000    0.90000
02.20000    0.72745     0.72745        0.27255    0.90000
01.76000    0.90000     0.90000        0.10000    0.90000
02.84000    0.47647     0.47647        0.52353    0.90000
03.46000    0.23333     0.23333        0.76667    0.90000
03.16000    0.35098     0.35098        0.64902    0.90000
02.84000    0.47647     0.47647        0.52353    0.90000
