# Date generated: Wed Jun  8 14:00:54 2016
# Min mean shortest path [1.575]
# Max mean shortest path [3.2]
# Range of value [1.625]
# =============================================================

#    MSP       Bold    Sociable    Exploratory     Escape
02.25000    0.56769     0.56769        0.43231    0.90000
01.67500    0.85077     0.85077        0.14923    0.90000
02.65000    0.37077     0.37077        0.62923    0.90000
01.97500    0.70308     0.70308        0.29692    0.90000
01.80000    0.78923     0.78923        0.21077    0.90000
01.70000    0.83846     0.83846        0.16154    0.90000
02.07500    0.65385     0.65385        0.34615    0.90000
02.27500    0.55538     0.55538        0.44462    0.90000
02.30000    0.54308     0.54308        0.45692    0.90000
02.00000    0.69077     0.69077        0.30923    0.90000
02.10000    0.64154     0.64154        0.35846    0.90000
02.27500    0.55538     0.55538        0.44462    0.90000
02.60000    0.39538     0.39538        0.60462    0.90000
02.47500    0.45692     0.45692        0.54308    0.90000
01.92500    0.72769     0.72769        0.27231    0.90000
01.90000    0.74000     0.74000        0.26000    0.90000
01.57500    0.90000     0.90000        0.10000    0.90000
02.62500    0.38308     0.38308        0.61692    0.90000
02.77500    0.30923     0.30923        0.69077    0.90000
01.87500    0.75231     0.75231        0.24769    0.90000
01.70000    0.83846     0.83846        0.16154    0.90000
03.00000    0.19846     0.19846        0.80154    0.90000
03.20000    0.10000     0.10000        0.90000    0.90000
01.87500    0.75231     0.75231        0.24769    0.90000
02.92500    0.23538     0.23538        0.76462    0.90000
01.87500    0.75231     0.75231        0.24769    0.90000
02.12500    0.62923     0.62923        0.37077    0.90000
02.22500    0.58000     0.58000        0.42000    0.90000
03.20000    0.10000     0.10000        0.90000    0.90000
02.12500    0.62923     0.62923        0.37077    0.90000
02.22500    0.58000     0.58000        0.42000    0.90000
02.40000    0.49385     0.49385        0.50615    0.90000
01.82500    0.77692     0.77692        0.22308    0.90000
02.30000    0.54308     0.54308        0.45692    0.90000
01.90000    0.74000     0.74000        0.26000    0.90000
03.20000    0.10000     0.10000        0.90000    0.90000
03.00000    0.19846     0.19846        0.80154    0.90000
02.20000    0.59231     0.59231        0.40769    0.90000
01.92500    0.72769     0.72769        0.27231    0.90000
03.20000    0.10000     0.10000        0.90000    0.90000
