# Date generated: Wed Jun  8 14:00:54 2016
# Min mean shortest path [1.525]
# Max mean shortest path [3.375]
# Range of value [1.85]
# =============================================================

#    MSP       Bold    Sociable    Exploratory     Escape
01.85000    0.75946     0.75946        0.24054    0.90000
01.70000    0.82432     0.82432        0.17568    0.90000
01.60000    0.86757     0.86757        0.13243    0.90000
01.67500    0.83514     0.83514        0.16486    0.90000
01.52500    0.90000     0.90000        0.10000    0.90000
01.70000    0.82432     0.82432        0.17568    0.90000
02.02500    0.68378     0.68378        0.31622    0.90000
02.12500    0.64054     0.64054        0.35946    0.90000
02.07500    0.66216     0.66216        0.33784    0.90000
01.82500    0.77027     0.77027        0.22973    0.90000
02.22500    0.59730     0.59730        0.40270    0.90000
01.92500    0.72703     0.72703        0.27297    0.90000
01.87500    0.74865     0.74865        0.25135    0.90000
01.85000    0.75946     0.75946        0.24054    0.90000
01.72500    0.81351     0.81351        0.18649    0.90000
02.47500    0.48919     0.48919        0.51081    0.90000
02.30000    0.56486     0.56486        0.43514    0.90000
01.57500    0.87838     0.87838        0.12162    0.90000
02.42500    0.51081     0.51081        0.48919    0.90000
01.52500    0.90000     0.90000        0.10000    0.90000
02.07500    0.66216     0.66216        0.33784    0.90000
02.35000    0.54324     0.54324        0.45676    0.90000
02.85000    0.32703     0.32703        0.67297    0.90000
02.45000    0.50000     0.50000        0.50000    0.90000
02.90000    0.30541     0.30541        0.69459    0.90000
02.05000    0.67297     0.67297        0.32703    0.90000
03.20000    0.17568     0.17568        0.82432    0.90000
03.20000    0.17568     0.17568        0.82432    0.90000
03.35000    0.11081     0.11081        0.88919    0.90000
02.60000    0.43514     0.43514        0.56486    0.90000
01.77500    0.79189     0.79189        0.20811    0.90000
02.02500    0.68378     0.68378        0.31622    0.90000
02.12500    0.64054     0.64054        0.35946    0.90000
03.27500    0.14324     0.14324        0.85676    0.90000
01.60000    0.86757     0.86757        0.13243    0.90000
03.02500    0.25135     0.25135        0.74865    0.90000
02.45000    0.50000     0.50000        0.50000    0.90000
02.92500    0.29459     0.29459        0.70541    0.90000
03.37500    0.10000     0.10000        0.90000    0.90000
02.97500    0.27297     0.27297        0.72703    0.90000
