# Date generated: Wed Jun  8 14:00:54 2016
# Min mean shortest path [1.625]
# Max mean shortest path [3.225]
# Range of value [1.6]
# =============================================================

#    MSP       Bold    Sociable    Exploratory     Escape
01.87500    0.77500     0.77500        0.22500    0.90000
01.87500    0.77500     0.77500        0.22500    0.90000
02.47500    0.47500     0.47500        0.52500    0.90000
02.25000    0.58750     0.58750        0.41250    0.90000
02.15000    0.63750     0.63750        0.36250    0.90000
01.95000    0.73750     0.73750        0.26250    0.90000
01.65000    0.88750     0.88750        0.11250    0.90000
02.02500    0.70000     0.70000        0.30000    0.90000
01.62500    0.90000     0.90000        0.10000    0.90000
01.90000    0.76250     0.76250        0.23750    0.90000
02.07500    0.67500     0.67500        0.32500    0.90000
01.92500    0.75000     0.75000        0.25000    0.90000
02.42500    0.50000     0.50000        0.50000    0.90000
02.15000    0.63750     0.63750        0.36250    0.90000
01.65000    0.88750     0.88750        0.11250    0.90000
02.87500    0.27500     0.27500        0.72500    0.90000
01.72500    0.85000     0.85000        0.15000    0.90000
02.32500    0.55000     0.55000        0.45000    0.90000
02.25000    0.58750     0.58750        0.41250    0.90000
02.07500    0.67500     0.67500        0.32500    0.90000
02.75000    0.33750     0.33750        0.66250    0.90000
02.02500    0.70000     0.70000        0.30000    0.90000
02.72500    0.35000     0.35000        0.65000    0.90000
02.02500    0.70000     0.70000        0.30000    0.90000
02.30000    0.56250     0.56250        0.43750    0.90000
02.47500    0.47500     0.47500        0.52500    0.90000
02.05000    0.68750     0.68750        0.31250    0.90000
02.37500    0.52500     0.52500        0.47500    0.90000
01.90000    0.76250     0.76250        0.23750    0.90000
02.30000    0.56250     0.56250        0.43750    0.90000
01.92500    0.75000     0.75000        0.25000    0.90000
03.00000    0.21250     0.21250        0.78750    0.90000
03.22500    0.10000     0.10000        0.90000    0.90000
02.25000    0.58750     0.58750        0.41250    0.90000
01.82500    0.80000     0.80000        0.20000    0.90000
02.42500    0.50000     0.50000        0.50000    0.90000
02.85000    0.28750     0.28750        0.71250    0.90000
02.25000    0.58750     0.58750        0.41250    0.90000
02.42500    0.50000     0.50000        0.50000    0.90000
03.22500    0.10000     0.10000        0.90000    0.90000
