# Date generated: Wed Jun  8 14:00:54 2016
# Min mean shortest path [2.12]
# Max mean shortest path [4.72]
# Range of value [2.6]
# =============================================================

#    MSP       Bold    Sociable    Exploratory     Escape
02.36000    0.82615     0.82615        0.17385    0.90000
02.50000    0.78308     0.78308        0.21692    0.90000
02.36000    0.82615     0.82615        0.17385    0.90000
02.16000    0.88769     0.88769        0.11231    0.90000
02.22000    0.86923     0.86923        0.13077    0.90000
02.16000    0.88769     0.88769        0.11231    0.90000
02.54000    0.77077     0.77077        0.22923    0.90000
03.04000    0.61692     0.61692        0.38308    0.90000
02.44000    0.80154     0.80154        0.19846    0.90000
02.12000    0.90000     0.90000        0.10000    0.90000
02.14000    0.89385     0.89385        0.10615    0.90000
02.12000    0.90000     0.90000        0.10000    0.90000
02.22000    0.86923     0.86923        0.13077    0.90000
02.24000    0.86308     0.86308        0.13692    0.90000
02.66000    0.73385     0.73385        0.26615    0.90000
02.16000    0.88769     0.88769        0.11231    0.90000
03.26000    0.54923     0.54923        0.45077    0.90000
02.78000    0.69692     0.69692        0.30308    0.90000
02.14000    0.89385     0.89385        0.10615    0.90000
02.52000    0.77692     0.77692        0.22308    0.90000
03.14000    0.58615     0.58615        0.41385    0.90000
02.66000    0.73385     0.73385        0.26615    0.90000
02.26000    0.85692     0.85692        0.14308    0.90000
02.42000    0.80769     0.80769        0.19231    0.90000
03.40000    0.50615     0.50615        0.49385    0.90000
02.52000    0.77692     0.77692        0.22308    0.90000
02.86000    0.67231     0.67231        0.32769    0.90000
02.52000    0.77692     0.77692        0.22308    0.90000
03.78000    0.38923     0.38923        0.61077    0.90000
03.04000    0.61692     0.61692        0.38308    0.90000
02.80000    0.69077     0.69077        0.30923    0.90000
02.76000    0.70308     0.70308        0.29692    0.90000
02.62000    0.74615     0.74615        0.25385    0.90000
04.00000    0.32154     0.32154        0.67846    0.90000
02.14000    0.89385     0.89385        0.10615    0.90000
02.54000    0.77077     0.77077        0.22923    0.90000
03.08000    0.60462     0.60462        0.39538    0.90000
03.52000    0.46923     0.46923        0.53077    0.90000
02.94000    0.64769     0.64769        0.35231    0.90000
03.16000    0.58000     0.58000        0.42000    0.90000
02.86000    0.67231     0.67231        0.32769    0.90000
03.26000    0.54923     0.54923        0.45077    0.90000
04.72000    0.10000     0.10000        0.90000    0.90000
02.44000    0.80154     0.80154        0.19846    0.90000
02.48000    0.78923     0.78923        0.21077    0.90000
03.36000    0.51846     0.51846        0.48154    0.90000
03.78000    0.38923     0.38923        0.61077    0.90000
03.74000    0.40154     0.40154        0.59846    0.90000
02.50000    0.78308     0.78308        0.21692    0.90000
02.48000    0.78923     0.78923        0.21077    0.90000
