# Date generated: Wed Jun  8 14:00:54 2016
# Min mean shortest path [1.575]
# Max mean shortest path [3.1]
# Range of value [1.525]
# =============================================================

#    MSP       Bold    Sociable    Exploratory     Escape
01.80000    0.78197     0.78197        0.21803    0.90000
01.60000    0.88689     0.88689        0.11311    0.90000
01.87500    0.74262     0.74262        0.25738    0.90000
02.17500    0.58525     0.58525        0.41475    0.90000
01.65000    0.86066     0.86066        0.13934    0.90000
01.57500    0.90000     0.90000        0.10000    0.90000
02.45000    0.44098     0.44098        0.55902    0.90000
01.92500    0.71639     0.71639        0.28361    0.90000
02.32500    0.50656     0.50656        0.49344    0.90000
02.07500    0.63770     0.63770        0.36230    0.90000
01.92500    0.71639     0.71639        0.28361    0.90000
02.05000    0.65082     0.65082        0.34918    0.90000
01.62500    0.87377     0.87377        0.12623    0.90000
02.32500    0.50656     0.50656        0.49344    0.90000
02.70000    0.30984     0.30984        0.69016    0.90000
01.85000    0.75574     0.75574        0.24426    0.90000
01.82500    0.76885     0.76885        0.23115    0.90000
01.97500    0.69016     0.69016        0.30984    0.90000
03.10000    0.10000     0.10000        0.90000    0.90000
02.60000    0.36230     0.36230        0.63770    0.90000
02.77500    0.27049     0.27049        0.72951    0.90000
02.02500    0.66393     0.66393        0.33607    0.90000
02.32500    0.50656     0.50656        0.49344    0.90000
02.10000    0.62459     0.62459        0.37541    0.90000
02.50000    0.41475     0.41475        0.58525    0.90000
02.47500    0.42787     0.42787        0.57213    0.90000
02.45000    0.44098     0.44098        0.55902    0.90000
02.60000    0.36230     0.36230        0.63770    0.90000
02.70000    0.30984     0.30984        0.69016    0.90000
01.57500    0.90000     0.90000        0.10000    0.90000
02.60000    0.36230     0.36230        0.63770    0.90000
01.60000    0.88689     0.88689        0.11311    0.90000
03.05000    0.12623     0.12623        0.87377    0.90000
02.75000    0.28361     0.28361        0.71639    0.90000
02.27500    0.53279     0.53279        0.46721    0.90000
03.10000    0.10000     0.10000        0.90000    0.90000
02.05000    0.65082     0.65082        0.34918    0.90000
02.85000    0.23115     0.23115        0.76885    0.90000
01.67500    0.84754     0.84754        0.15246    0.90000
02.07500    0.63770     0.63770        0.36230    0.90000
