# Date generated: Wed Jun  8 14:00:54 2016
# Min mean shortest path [1.3]
# Max mean shortest path [3.4]
# Range of value [2.1]
# =============================================================

#    MSP       Bold    Sociable    Exploratory     Escape
01.86667    0.68413     0.68413        0.31587    0.90000
01.33333    0.88730     0.88730        0.11270    0.90000
01.30000    0.90000     0.90000        0.10000    0.90000
01.53333    0.81111     0.81111        0.18889    0.90000
01.53333    0.81111     0.81111        0.18889    0.90000
02.03333    0.62064     0.62064        0.37936    0.90000
02.10000    0.59524     0.59524        0.40476    0.90000
01.80000    0.70952     0.70952        0.29048    0.90000
01.43333    0.84921     0.84921        0.15079    0.90000
01.90000    0.67143     0.67143        0.32857    0.90000
02.33333    0.50635     0.50635        0.49365    0.90000
01.83333    0.69683     0.69683        0.30317    0.90000
01.66667    0.76032     0.76032        0.23968    0.90000
01.83333    0.69683     0.69683        0.30317    0.90000
01.53333    0.81111     0.81111        0.18889    0.90000
01.53333    0.81111     0.81111        0.18889    0.90000
02.50000    0.44286     0.44286        0.55714    0.90000
01.30000    0.90000     0.90000        0.10000    0.90000
02.13333    0.58254     0.58254        0.41746    0.90000
03.23333    0.16349     0.16349        0.83651    0.90000
02.00000    0.63333     0.63333        0.36667    0.90000
01.53333    0.81111     0.81111        0.18889    0.90000
01.76667    0.72222     0.72222        0.27778    0.90000
03.40000    0.10000     0.10000        0.90000    0.90000
02.60000    0.40476     0.40476        0.59524    0.90000
01.66667    0.76032     0.76032        0.23968    0.90000
02.63333    0.39206     0.39206        0.60794    0.90000
03.23333    0.16349     0.16349        0.83651    0.90000
01.86667    0.68413     0.68413        0.31587    0.90000
01.73333    0.73492     0.73492        0.26508    0.90000
