# Date generated: Wed Jun  8 14:00:54 2016
# Min mean shortest path [1.366667]
# Max mean shortest path [2.866667]
# Range of value [1.5]
# =============================================================

#    MSP       Bold    Sociable    Exploratory     Escape
01.60000    0.77556     0.77556        0.22444    0.90000
01.36667    0.90000     0.90000        0.10000    0.90000
01.70000    0.72222     0.72222        0.27778    0.90000
01.60000    0.77556     0.77556        0.22444    0.90000
01.43333    0.86444     0.86444        0.13556    0.90000
01.53333    0.81111     0.81111        0.18889    0.90000
01.66667    0.74000     0.74000        0.26000    0.90000
02.33333    0.38444     0.38444        0.61556    0.90000
01.53333    0.81111     0.81111        0.18889    0.90000
01.40000    0.88222     0.88222        0.11778    0.90000
01.73333    0.70444     0.70444        0.29556    0.90000
01.73333    0.70444     0.70444        0.29556    0.90000
01.90000    0.61556     0.61556        0.38444    0.90000
01.73333    0.70444     0.70444        0.29556    0.90000
02.06667    0.52667     0.52667        0.47333    0.90000
01.53333    0.81111     0.81111        0.18889    0.90000
02.10000    0.50889     0.50889        0.49111    0.90000
02.06667    0.52667     0.52667        0.47333    0.90000
01.53333    0.81111     0.81111        0.18889    0.90000
02.00000    0.56222     0.56222        0.43778    0.90000
01.86667    0.63333     0.63333        0.36667    0.90000
01.86667    0.63333     0.63333        0.36667    0.90000
01.56667    0.79333     0.79333        0.20667    0.90000
01.83333    0.65111     0.65111        0.34889    0.90000
02.13333    0.49111     0.49111        0.50889    0.90000
02.86667    0.10000     0.10000        0.90000    0.90000
02.80000    0.13556     0.13556        0.86444    0.90000
02.26667    0.42000     0.42000        0.58000    0.90000
02.06667    0.52667     0.52667        0.47333    0.90000
02.50000    0.29556     0.29556        0.70444    0.90000
