# Date generated: Wed Jun  8 14:00:54 2016
# Min mean shortest path [0.95]
# Max mean shortest path [2.5]
# Range of value [1.55]
# =============================================================

#    MSP       Bold    Sociable    Exploratory     Escape
01.35000    0.69355     0.69355        0.30645    0.90000
00.95000    0.90000     0.90000        0.10000    0.90000
01.85000    0.43548     0.43548        0.56452    0.90000
01.35000    0.69355     0.69355        0.30645    0.90000
01.60000    0.56452     0.56452        0.43548    0.90000
02.50000    0.10000     0.10000        0.90000    0.90000
01.20000    0.77097     0.77097        0.22903    0.90000
01.20000    0.77097     0.77097        0.22903    0.90000
01.85000    0.43548     0.43548        0.56452    0.90000
01.15000    0.79677     0.79677        0.20323    0.90000
01.00000    0.87419     0.87419        0.12581    0.90000
02.10000    0.30645     0.30645        0.69355    0.90000
01.35000    0.69355     0.69355        0.30645    0.90000
01.95000    0.38387     0.38387        0.61613    0.90000
01.45000    0.64194     0.64194        0.35806    0.90000
01.45000    0.64194     0.64194        0.35806    0.90000
02.25000    0.22903     0.22903        0.77097    0.90000
01.15000    0.79677     0.79677        0.20323    0.90000
01.15000    0.79677     0.79677        0.20323    0.90000
01.95000    0.38387     0.38387        0.61613    0.90000
