# Date generated: Wed Jun  8 14:00:54 2016
# Min mean shortest path [1.333333]
# Max mean shortest path [2.733333]
# Range of value [1.4]
# =============================================================

#    MSP       Bold    Sociable    Exploratory     Escape
01.50000    0.80476     0.80476        0.19524    0.90000
01.36667    0.88095     0.88095        0.11905    0.90000
01.53333    0.78571     0.78571        0.21429    0.90000
01.76667    0.65238     0.65238        0.34762    0.90000
01.80000    0.63333     0.63333        0.36667    0.90000
01.33333    0.90000     0.90000        0.10000    0.90000
01.96667    0.53809     0.53809        0.46191    0.90000
01.93333    0.55714     0.55714        0.44286    0.90000
01.60000    0.74762     0.74762        0.25238    0.90000
02.16667    0.42381     0.42381        0.57619    0.90000
02.33333    0.32857     0.32857        0.67143    0.90000
01.93333    0.55714     0.55714        0.44286    0.90000
01.36667    0.88095     0.88095        0.11905    0.90000
01.60000    0.74762     0.74762        0.25238    0.90000
02.60000    0.17619     0.17619        0.82381    0.90000
02.10000    0.46190     0.46190        0.53810    0.90000
01.36667    0.88095     0.88095        0.11905    0.90000
01.96667    0.53809     0.53809        0.46191    0.90000
01.56667    0.76667     0.76667        0.23333    0.90000
01.86667    0.59524     0.59524        0.40476    0.90000
01.53333    0.78571     0.78571        0.21429    0.90000
01.63333    0.72857     0.72857        0.27143    0.90000
01.76667    0.65238     0.65238        0.34762    0.90000
02.33333    0.32857     0.32857        0.67143    0.90000
01.80000    0.63333     0.63333        0.36667    0.90000
02.33333    0.32857     0.32857        0.67143    0.90000
02.73333    0.10000     0.10000        0.90000    0.90000
01.63333    0.72857     0.72857        0.27143    0.90000
02.16667    0.42381     0.42381        0.57619    0.90000
02.60000    0.17619     0.17619        0.82381    0.90000
