# Date generated: Wed Jun  8 14:00:54 2016
# Min mean shortest path [0.95]
# Max mean shortest path [2.25]
# Range of value [1.3]
# =============================================================

#    MSP       Bold    Sociable    Exploratory     Escape
01.35000    0.65385     0.65385        0.34615    0.90000
01.40000    0.62308     0.62308        0.37692    0.90000
01.20000    0.74615     0.74615        0.25385    0.90000
01.10000    0.80769     0.80769        0.19231    0.90000
01.10000    0.80769     0.80769        0.19231    0.90000
01.20000    0.74615     0.74615        0.25385    0.90000
01.65000    0.46923     0.46923        0.53077    0.90000
01.20000    0.74615     0.74615        0.25385    0.90000
01.50000    0.56154     0.56154        0.43846    0.90000
01.45000    0.59231     0.59231        0.40769    0.90000
02.10000    0.19231     0.19231        0.80769    0.90000
01.45000    0.59231     0.59231        0.40769    0.90000
00.95000    0.90000     0.90000        0.10000    0.90000
01.60000    0.50000     0.50000        0.50000    0.90000
01.40000    0.62308     0.62308        0.37692    0.90000
02.25000    0.10000     0.10000        0.90000    0.90000
01.45000    0.59231     0.59231        0.40769    0.90000
01.85000    0.34615     0.34615        0.65385    0.90000
01.45000    0.59231     0.59231        0.40769    0.90000
01.70000    0.43846     0.43846        0.56154    0.90000
