# Date generated: Wed Jun  8 14:00:54 2016
# Min mean shortest path [1.86]
# Max mean shortest path [3.8]
# Range of value [1.94]
# =============================================================

#    MSP       Bold    Sociable    Exploratory     Escape
02.30000    0.71856     0.71856        0.28144    0.90000
01.90000    0.88351     0.88351        0.11649    0.90000
02.14000    0.78454     0.78454        0.21546    0.90000
02.16000    0.77629     0.77629        0.22371    0.90000
01.90000    0.88351     0.88351        0.11649    0.90000
02.26000    0.73505     0.73505        0.26495    0.90000
02.38000    0.68557     0.68557        0.31443    0.90000
03.14000    0.37216     0.37216        0.62784    0.90000
01.90000    0.88351     0.88351        0.11649    0.90000
01.86000    0.90000     0.90000        0.10000    0.90000
02.22000    0.75155     0.75155        0.24845    0.90000
02.00000    0.84227     0.84227        0.15773    0.90000
02.46000    0.65258     0.65258        0.34742    0.90000
02.00000    0.84227     0.84227        0.15773    0.90000
02.80000    0.51237     0.51237        0.48763    0.90000
01.86000    0.90000     0.90000        0.10000    0.90000
03.10000    0.38866     0.38866        0.61134    0.90000
02.22000    0.75155     0.75155        0.24845    0.90000
02.26000    0.73505     0.73505        0.26495    0.90000
02.66000    0.57010     0.57010        0.42990    0.90000
02.58000    0.60309     0.60309        0.39691    0.90000
02.16000    0.77629     0.77629        0.22371    0.90000
02.08000    0.80928     0.80928        0.19072    0.90000
02.76000    0.52887     0.52887        0.47113    0.90000
02.30000    0.71856     0.71856        0.28144    0.90000
03.46000    0.24021     0.24021        0.75979    0.90000
02.98000    0.43814     0.43814        0.56186    0.90000
02.48000    0.64433     0.64433        0.35567    0.90000
02.64000    0.57835     0.57835        0.42165    0.90000
03.16000    0.36392     0.36392        0.63608    0.90000
02.06000    0.81753     0.81753        0.18247    0.90000
03.30000    0.30619     0.30619        0.69381    0.90000
03.16000    0.36392     0.36392        0.63608    0.90000
03.80000    0.10000     0.10000        0.90000    0.90000
02.80000    0.51237     0.51237        0.48763    0.90000
02.28000    0.72680     0.72680        0.27320    0.90000
03.32000    0.29794     0.29794        0.70206    0.90000
02.40000    0.67732     0.67732        0.32268    0.90000
01.90000    0.88351     0.88351        0.11649    0.90000
02.64000    0.57835     0.57835        0.42165    0.90000
02.88000    0.47938     0.47938        0.52062    0.90000
03.68000    0.14948     0.14948        0.85052    0.90000
02.44000    0.66082     0.66082        0.33918    0.90000
02.72000    0.54536     0.54536        0.45464    0.90000
02.76000    0.52887     0.52887        0.47113    0.90000
02.52000    0.62784     0.62784        0.37216    0.90000
02.48000    0.64433     0.64433        0.35567    0.90000
02.90000    0.47113     0.47113        0.52887    0.90000
03.62000    0.17423     0.17423        0.82577    0.90000
02.90000    0.47113     0.47113        0.52887    0.90000
