# Date generated: Wed Jun  8 14:00:54 2016
# Min mean shortest path [1.3]
# Max mean shortest path [3.166667]
# Range of value [1.866667]
# =============================================================

#    MSP       Bold    Sociable    Exploratory     Escape
01.80000    0.68571     0.68571        0.31429    0.90000
01.30000    0.90000     0.90000        0.10000    0.90000
01.80000    0.68571     0.68571        0.31429    0.90000
01.56667    0.78571     0.78571        0.21429    0.90000
01.96667    0.61429     0.61429        0.38571    0.90000
01.90000    0.64286     0.64286        0.35714    0.90000
02.13333    0.54286     0.54286        0.45714    0.90000
01.96667    0.61429     0.61429        0.38571    0.90000
01.83333    0.67143     0.67143        0.32857    0.90000
01.96667    0.61429     0.61429        0.38571    0.90000
01.60000    0.77143     0.77143        0.22857    0.90000
01.66667    0.74286     0.74286        0.25714    0.90000
01.46667    0.82857     0.82857        0.17143    0.90000
02.03333    0.58571     0.58571        0.41429    0.90000
02.23333    0.50000     0.50000        0.50000    0.90000
02.16667    0.52857     0.52857        0.47143    0.90000
01.66667    0.74286     0.74286        0.25714    0.90000
01.36667    0.87143     0.87143        0.12857    0.90000
02.36667    0.44286     0.44286        0.55714    0.90000
02.23333    0.50000     0.50000        0.50000    0.90000
02.46667    0.40000     0.40000        0.60000    0.90000
01.30000    0.90000     0.90000        0.10000    0.90000
02.26667    0.48571     0.48571        0.51429    0.90000
02.33333    0.45714     0.45714        0.54286    0.90000
01.36667    0.87143     0.87143        0.12857    0.90000
01.50000    0.81429     0.81429        0.18571    0.90000
03.16667    0.10000     0.10000        0.90000    0.90000
01.60000    0.77143     0.77143        0.22857    0.90000
01.36667    0.87143     0.87143        0.12857    0.90000
02.40000    0.42857     0.42857        0.57143    0.90000
