# Date generated: Wed Jun  8 14:00:54 2016
# Min mean shortest path [1.266667]
# Max mean shortest path [4.1]
# Range of value [2.833333]
# =============================================================

#    MSP       Bold    Sociable    Exploratory     Escape
01.40000    0.86235     0.86235        0.13765    0.90000
01.76667    0.75882     0.75882        0.24118    0.90000
01.50000    0.83412     0.83412        0.16588    0.90000
01.36667    0.87176     0.87176        0.12824    0.90000
01.26667    0.90000     0.90000        0.10000    0.90000
01.46667    0.84353     0.84353        0.15647    0.90000
01.83333    0.74000     0.74000        0.26000    0.90000
02.50000    0.55176     0.55176        0.44824    0.90000
02.50000    0.55176     0.55176        0.44824    0.90000
01.96667    0.70235     0.70235        0.29765    0.90000
01.60000    0.80588     0.80588        0.19412    0.90000
02.10000    0.66471     0.66471        0.33529    0.90000
01.40000    0.86235     0.86235        0.13765    0.90000
02.00000    0.69294     0.69294        0.30706    0.90000
01.86667    0.73059     0.73059        0.26941    0.90000
01.83333    0.74000     0.74000        0.26000    0.90000
01.40000    0.86235     0.86235        0.13765    0.90000
02.36667    0.58941     0.58941        0.41059    0.90000
03.16667    0.36353     0.36353        0.63647    0.90000
01.86667    0.73059     0.73059        0.26941    0.90000
01.60000    0.80588     0.80588        0.19412    0.90000
03.16667    0.36353     0.36353        0.63647    0.90000
01.76667    0.75882     0.75882        0.24118    0.90000
01.50000    0.83412     0.83412        0.16588    0.90000
03.16667    0.36353     0.36353        0.63647    0.90000
04.10000    0.10000     0.10000        0.90000    0.90000
01.56667    0.81529     0.81529        0.18471    0.90000
02.43333    0.57059     0.57059        0.42941    0.90000
02.30000    0.60824     0.60824        0.39176    0.90000
02.80000    0.46706     0.46706        0.53294    0.90000
