# Date generated: Wed Jun  8 14:00:54 2016
# Min mean shortest path [1.64]
# Max mean shortest path [4.8]
# Range of value [3.16]
# =============================================================

#    MSP       Bold    Sociable    Exploratory     Escape
02.00000    0.80886     0.80886        0.19114    0.90000
01.84000    0.84937     0.84937        0.15063    0.90000
02.18000    0.76329     0.76329        0.23671    0.90000
01.88000    0.83924     0.83924        0.16076    0.90000
02.50000    0.68228     0.68228        0.31772    0.90000
01.82000    0.85443     0.85443        0.14557    0.90000
02.34000    0.72278     0.72278        0.27722    0.90000
02.02000    0.80380     0.80380        0.19620    0.90000
01.86000    0.84430     0.84430        0.15570    0.90000
02.26000    0.74304     0.74304        0.25696    0.90000
02.02000    0.80380     0.80380        0.19620    0.90000
02.20000    0.75823     0.75823        0.24177    0.90000
02.92000    0.57595     0.57595        0.42405    0.90000
01.64000    0.90000     0.90000        0.10000    0.90000
02.86000    0.59114     0.59114        0.40886    0.90000
02.28000    0.73797     0.73797        0.26203    0.90000
02.56000    0.66709     0.66709        0.33291    0.90000
03.20000    0.50506     0.50506        0.49494    0.90000
03.24000    0.49494     0.49494        0.50506    0.90000
03.10000    0.53038     0.53038        0.46962    0.90000
02.00000    0.80886     0.80886        0.19114    0.90000
02.06000    0.79367     0.79367        0.20633    0.90000
02.34000    0.72278     0.72278        0.27722    0.90000
02.60000    0.65696     0.65696        0.34304    0.90000
02.22000    0.75316     0.75316        0.24684    0.90000
02.32000    0.72785     0.72785        0.27215    0.90000
02.52000    0.67722     0.67722        0.32278    0.90000
02.52000    0.67722     0.67722        0.32278    0.90000
02.44000    0.69747     0.69747        0.30253    0.90000
02.14000    0.77342     0.77342        0.22658    0.90000
02.28000    0.73797     0.73797        0.26203    0.90000
03.92000    0.32278     0.32278        0.67722    0.90000
03.92000    0.32278     0.32278        0.67722    0.90000
03.92000    0.32278     0.32278        0.67722    0.90000
01.98000    0.81392     0.81392        0.18608    0.90000
03.92000    0.32278     0.32278        0.67722    0.90000
04.76000    0.11013     0.11013        0.88987    0.90000
02.46000    0.69241     0.69241        0.30759    0.90000
04.80000    0.10000     0.10000        0.90000    0.90000
04.76000    0.11013     0.11013        0.88987    0.90000
01.94000    0.82405     0.82405        0.17595    0.90000
02.54000    0.67215     0.67215        0.32785    0.90000
03.12000    0.52532     0.52532        0.47468    0.90000
04.80000    0.10000     0.10000        0.90000    0.90000
01.84000    0.84937     0.84937        0.15063    0.90000
03.86000    0.33797     0.33797        0.66203    0.90000
03.16000    0.51519     0.51519        0.48481    0.90000
03.86000    0.33797     0.33797        0.66203    0.90000
02.12000    0.77848     0.77848        0.22152    0.90000
02.50000    0.68228     0.68228        0.31772    0.90000
