# Date generated: Wed Jun  8 14:00:54 2016
# Min mean shortest path [1.82]
# Max mean shortest path [3.58]
# Range of value [1.76]
# =============================================================

#    MSP       Bold    Sociable    Exploratory     Escape
01.88000    0.87273     0.87273        0.12727    0.90000
02.08000    0.78182     0.78182        0.21818    0.90000
02.08000    0.78182     0.78182        0.21818    0.90000
02.12000    0.76364     0.76364        0.23636    0.90000
01.82000    0.90000     0.90000        0.10000    0.90000
02.90000    0.40909     0.40909        0.59091    0.90000
02.06000    0.79091     0.79091        0.20909    0.90000
01.88000    0.87273     0.87273        0.12727    0.90000
02.44000    0.61818     0.61818        0.38182    0.90000
02.36000    0.65455     0.65455        0.34545    0.90000
02.18000    0.73636     0.73636        0.26364    0.90000
02.74000    0.48182     0.48182        0.51818    0.90000
02.86000    0.42727     0.42727        0.57273    0.90000
02.28000    0.69091     0.69091        0.30909    0.90000
03.18000    0.28182     0.28182        0.71818    0.90000
02.70000    0.50000     0.50000        0.50000    0.90000
02.80000    0.45455     0.45455        0.54545    0.90000
02.36000    0.65455     0.65455        0.34545    0.90000
02.66000    0.51818     0.51818        0.48182    0.90000
03.08000    0.32727     0.32727        0.67273    0.90000
02.48000    0.60000     0.60000        0.40000    0.90000
02.78000    0.46364     0.46364        0.53636    0.90000
02.34000    0.66364     0.66364        0.33636    0.90000
02.28000    0.69091     0.69091        0.30909    0.90000
02.70000    0.50000     0.50000        0.50000    0.90000
03.22000    0.26364     0.26364        0.73636    0.90000
02.50000    0.59091     0.59091        0.40909    0.90000
02.18000    0.73636     0.73636        0.26364    0.90000
03.22000    0.26364     0.26364        0.73636    0.90000
03.54000    0.11818     0.11818        0.88182    0.90000
01.94000    0.84545     0.84545        0.15455    0.90000
02.70000    0.50000     0.50000        0.50000    0.90000
02.44000    0.61818     0.61818        0.38182    0.90000
03.14000    0.30000     0.30000        0.70000    0.90000
02.36000    0.65455     0.65455        0.34545    0.90000
01.88000    0.87273     0.87273        0.12727    0.90000
02.42000    0.62727     0.62727        0.37273    0.90000
02.02000    0.80909     0.80909        0.19091    0.90000
03.14000    0.30000     0.30000        0.70000    0.90000
01.98000    0.82727     0.82727        0.17273    0.90000
01.90000    0.86364     0.86364        0.13636    0.90000
02.12000    0.76364     0.76364        0.23636    0.90000
02.64000    0.52727     0.52727        0.47273    0.90000
03.58000    0.10000     0.10000        0.90000    0.90000
02.72000    0.49091     0.49091        0.50909    0.90000
03.40000    0.18182     0.18182        0.81818    0.90000
03.54000    0.11818     0.11818        0.88182    0.90000
02.60000    0.54545     0.54545        0.45455    0.90000
02.30000    0.68182     0.68182        0.31818    0.90000
02.64000    0.52727     0.52727        0.47273    0.90000
