# Date generated: Wed Jun  8 14:00:54 2016
# Min mean shortest path [1.84]
# Max mean shortest path [3.86]
# Range of value [2.02]
# =============================================================

#    MSP       Bold    Sociable    Exploratory     Escape
01.88000    0.88416     0.88416        0.11584    0.90000
01.90000    0.87624     0.87624        0.12376    0.90000
02.46000    0.65446     0.65446        0.34554    0.90000
02.10000    0.79703     0.79703        0.20297    0.90000
01.90000    0.87624     0.87624        0.12376    0.90000
02.16000    0.77327     0.77327        0.22673    0.90000
01.92000    0.86832     0.86832        0.13168    0.90000
01.94000    0.86040     0.86040        0.13960    0.90000
02.38000    0.68614     0.68614        0.31386    0.90000
02.00000    0.83663     0.83663        0.16337    0.90000
01.86000    0.89208     0.89208        0.10792    0.90000
02.52000    0.63069     0.63069        0.36931    0.90000
02.04000    0.82079     0.82079        0.17921    0.90000
02.94000    0.46436     0.46436        0.53564    0.90000
02.66000    0.57525     0.57525        0.42475    0.90000
02.38000    0.68614     0.68614        0.31386    0.90000
02.10000    0.79703     0.79703        0.20297    0.90000
02.46000    0.65446     0.65446        0.34554    0.90000
02.56000    0.61485     0.61485        0.38515    0.90000
02.58000    0.60693     0.60693        0.39307    0.90000
02.68000    0.56733     0.56733        0.43267    0.90000
02.46000    0.65446     0.65446        0.34554    0.90000
02.38000    0.68614     0.68614        0.31386    0.90000
03.10000    0.40099     0.40099        0.59901    0.90000
02.54000    0.62277     0.62277        0.37723    0.90000
02.16000    0.77327     0.77327        0.22673    0.90000
02.14000    0.78119     0.78119        0.21881    0.90000
02.12000    0.78911     0.78911        0.21089    0.90000
03.02000    0.43267     0.43267        0.56733    0.90000
02.84000    0.50396     0.50396        0.49604    0.90000
03.28000    0.32970     0.32970        0.67030    0.90000
03.10000    0.40099     0.40099        0.59901    0.90000
02.40000    0.67822     0.67822        0.32178    0.90000
02.86000    0.49604     0.49604        0.50396    0.90000
02.82000    0.51188     0.51188        0.48812    0.90000
03.26000    0.33762     0.33762        0.66238    0.90000
01.84000    0.90000     0.90000        0.10000    0.90000
03.42000    0.27426     0.27426        0.72574    0.90000
03.44000    0.26634     0.26634        0.73366    0.90000
02.94000    0.46436     0.46436        0.53564    0.90000
02.38000    0.68614     0.68614        0.31386    0.90000
02.72000    0.55149     0.55149        0.44851    0.90000
02.28000    0.72574     0.72574        0.27426    0.90000
02.20000    0.75743     0.75743        0.24257    0.90000
02.04000    0.82079     0.82079        0.17921    0.90000
03.14000    0.38515     0.38515        0.61485    0.90000
03.24000    0.34554     0.34554        0.65446    0.90000
03.60000    0.20297     0.20297        0.79703    0.90000
03.86000    0.10000     0.10000        0.90000    0.90000
03.42000    0.27426     0.27426        0.72574    0.90000
