# Date generated: Wed Jun  8 14:00:54 2016
# Min mean shortest path [1.62]
# Max mean shortest path [3.86]
# Range of value [2.24]
# =============================================================

#    MSP       Bold    Sociable    Exploratory     Escape
02.00000    0.76429     0.76429        0.23571    0.90000
01.82000    0.82857     0.82857        0.17143    0.90000
01.80000    0.83571     0.83571        0.16429    0.90000
01.92000    0.79286     0.79286        0.20714    0.90000
01.62000    0.90000     0.90000        0.10000    0.90000
02.00000    0.76429     0.76429        0.23571    0.90000
02.24000    0.67857     0.67857        0.32143    0.90000
02.22000    0.68571     0.68571        0.31429    0.90000
02.30000    0.65714     0.65714        0.34286    0.90000
01.98000    0.77143     0.77143        0.22857    0.90000
02.24000    0.67857     0.67857        0.32143    0.90000
02.20000    0.69286     0.69286        0.30714    0.90000
02.08000    0.73571     0.73571        0.26429    0.90000
02.06000    0.74286     0.74286        0.25714    0.90000
01.98000    0.77143     0.77143        0.22857    0.90000
02.62000    0.54286     0.54286        0.45714    0.90000
02.42000    0.61429     0.61429        0.38571    0.90000
01.86000    0.81429     0.81429        0.18571    0.90000
02.66000    0.52857     0.52857        0.47143    0.90000
01.78000    0.84286     0.84286        0.15714    0.90000
02.42000    0.61429     0.61429        0.38571    0.90000
02.46000    0.60000     0.60000        0.40000    0.90000
03.08000    0.37857     0.37857        0.62143    0.90000
02.52000    0.57857     0.57857        0.42143    0.90000
02.96000    0.42143     0.42143        0.57857    0.90000
02.28000    0.66429     0.66429        0.33571    0.90000
03.46000    0.24286     0.24286        0.75714    0.90000
03.08000    0.37857     0.37857        0.62143    0.90000
03.60000    0.19286     0.19286        0.80714    0.90000
02.86000    0.45714     0.45714        0.54286    0.90000
02.04000    0.75000     0.75000        0.25000    0.90000
02.36000    0.63571     0.63571        0.36429    0.90000
02.50000    0.58571     0.58571        0.41429    0.90000
03.46000    0.24286     0.24286        0.75714    0.90000
01.76000    0.85000     0.85000        0.15000    0.90000
02.92000    0.43571     0.43571        0.56429    0.90000
02.72000    0.50714     0.50714        0.49286    0.90000
03.26000    0.31429     0.31429        0.68571    0.90000
03.64000    0.17857     0.17857        0.82143    0.90000
03.36000    0.27857     0.27857        0.72143    0.90000
01.84000    0.82143     0.82143        0.17857    0.90000
02.80000    0.47857     0.47857        0.52143    0.90000
03.00000    0.40714     0.40714        0.59286    0.90000
02.62000    0.54286     0.54286        0.45714    0.90000
03.22000    0.32857     0.32857        0.67143    0.90000
03.86000    0.10000     0.10000        0.90000    0.90000
03.26000    0.31429     0.31429        0.68571    0.90000
02.92000    0.43571     0.43571        0.56429    0.90000
02.88000    0.45000     0.45000        0.55000    0.90000
03.44000    0.25000     0.25000        0.75000    0.90000
