# Date generated: Wed Jun  8 14:00:54 2016
# Min mean shortest path [1.3]
# Max mean shortest path [3.433333]
# Range of value [2.133333]
# =============================================================

#    MSP       Bold    Sociable    Exploratory     Escape
01.30000    0.90000     0.90000        0.10000    0.90000
01.73333    0.73750     0.73750        0.26250    0.90000
01.36667    0.87500     0.87500        0.12500    0.90000
01.46667    0.83750     0.83750        0.16250    0.90000
01.56667    0.80000     0.80000        0.20000    0.90000
01.80000    0.71250     0.71250        0.28750    0.90000
01.36667    0.87500     0.87500        0.12500    0.90000
02.56667    0.42500     0.42500        0.57500    0.90000
01.56667    0.80000     0.80000        0.20000    0.90000
01.50000    0.82500     0.82500        0.17500    0.90000
02.00000    0.63750     0.63750        0.36250    0.90000
02.00000    0.63750     0.63750        0.36250    0.90000
01.90000    0.67500     0.67500        0.32500    0.90000
01.50000    0.82500     0.82500        0.17500    0.90000
03.00000    0.26250     0.26250        0.73750    0.90000
02.00000    0.63750     0.63750        0.36250    0.90000
01.53333    0.81250     0.81250        0.18750    0.90000
02.03333    0.62500     0.62500        0.37500    0.90000
01.56667    0.80000     0.80000        0.20000    0.90000
01.66667    0.76250     0.76250        0.23750    0.90000
01.36667    0.87500     0.87500        0.12500    0.90000
02.20000    0.56250     0.56250        0.43750    0.90000
03.13333    0.21250     0.21250        0.78750    0.90000
02.30000    0.52500     0.52500        0.47500    0.90000
01.83333    0.70000     0.70000        0.30000    0.90000
02.33333    0.51250     0.51250        0.48750    0.90000
01.86667    0.68750     0.68750        0.31250    0.90000
03.43333    0.10000     0.10000        0.90000    0.90000
03.23333    0.17500     0.17500        0.82500    0.90000
02.66667    0.38750     0.38750        0.61250    0.90000
