# Date generated: Wed Jun  8 14:00:54 2016
# Min mean shortest path [1.8]
# Max mean shortest path [3.82]
# Range of value [2.02]
# =============================================================

#    MSP       Bold    Sociable    Exploratory     Escape
02.58000    0.59109     0.59109        0.40891    0.90000
03.10000    0.38515     0.38515        0.61485    0.90000
01.80000    0.90000     0.90000        0.10000    0.90000
02.02000    0.81287     0.81287        0.18713    0.90000
01.98000    0.82871     0.82871        0.17129    0.90000
02.00000    0.82079     0.82079        0.17921    0.90000
01.98000    0.82871     0.82871        0.17129    0.90000
02.28000    0.70990     0.70990        0.29010    0.90000
02.10000    0.78119     0.78119        0.21881    0.90000
03.46000    0.24257     0.24257        0.75743    0.90000
02.46000    0.63861     0.63861        0.36139    0.90000
02.24000    0.72574     0.72574        0.27426    0.90000
02.32000    0.69406     0.69406        0.30594    0.90000
02.40000    0.66238     0.66238        0.33762    0.90000
03.20000    0.34554     0.34554        0.65446    0.90000
02.26000    0.71782     0.71782        0.28218    0.90000
02.96000    0.44059     0.44059        0.55941    0.90000
03.08000    0.39307     0.39307        0.60693    0.90000
02.34000    0.68614     0.68614        0.31386    0.90000
02.92000    0.45644     0.45644        0.54356    0.90000
02.12000    0.77327     0.77327        0.22673    0.90000
02.02000    0.81287     0.81287        0.18713    0.90000
02.02000    0.81287     0.81287        0.18713    0.90000
01.90000    0.86040     0.86040        0.13960    0.90000
02.32000    0.69406     0.69406        0.30594    0.90000
02.42000    0.65446     0.65446        0.34554    0.90000
01.80000    0.90000     0.90000        0.10000    0.90000
02.54000    0.60693     0.60693        0.39307    0.90000
02.54000    0.60693     0.60693        0.39307    0.90000
03.20000    0.34554     0.34554        0.65446    0.90000
03.82000    0.10000     0.10000        0.90000    0.90000
02.14000    0.76535     0.76535        0.23465    0.90000
02.22000    0.73366     0.73366        0.26634    0.90000
02.46000    0.63861     0.63861        0.36139    0.90000
02.20000    0.74158     0.74158        0.25842    0.90000
03.06000    0.40099     0.40099        0.59901    0.90000
02.80000    0.50396     0.50396        0.49604    0.90000
03.76000    0.12376     0.12376        0.87624    0.90000
02.72000    0.53564     0.53564        0.46436    0.90000
02.84000    0.48812     0.48812        0.51188    0.90000
02.70000    0.54356     0.54356        0.45644    0.90000
02.00000    0.82079     0.82079        0.17921    0.90000
02.12000    0.77327     0.77327        0.22673    0.90000
02.26000    0.71782     0.71782        0.28218    0.90000
02.70000    0.54356     0.54356        0.45644    0.90000
03.24000    0.32970     0.32970        0.67030    0.90000
02.84000    0.48812     0.48812        0.51188    0.90000
02.84000    0.48812     0.48812        0.51188    0.90000
03.68000    0.15545     0.15545        0.84455    0.90000
02.38000    0.67030     0.67030        0.32970    0.90000
