# Date generated: Wed Jun  8 14:00:54 2016
# Min mean shortest path [1.3]
# Max mean shortest path [2.766667]
# Range of value [1.466667]
# =============================================================

#    MSP       Bold    Sociable    Exploratory     Escape
01.36667    0.86364     0.86364        0.13636    0.90000
01.80000    0.62727     0.62727        0.37273    0.90000
02.00000    0.51818     0.51818        0.48182    0.90000
01.30000    0.90000     0.90000        0.10000    0.90000
01.66667    0.70000     0.70000        0.30000    0.90000
02.00000    0.51818     0.51818        0.48182    0.90000
01.43333    0.82727     0.82727        0.17273    0.90000
01.80000    0.62727     0.62727        0.37273    0.90000
01.86667    0.59091     0.59091        0.40909    0.90000
01.40000    0.84545     0.84545        0.15455    0.90000
01.33333    0.88182     0.88182        0.11818    0.90000
01.90000    0.57273     0.57273        0.42727    0.90000
01.56667    0.75455     0.75455        0.24545    0.90000
02.76667    0.10000     0.10000        0.90000    0.90000
01.73333    0.66364     0.66364        0.33636    0.90000
01.46667    0.80909     0.80909        0.19091    0.90000
01.66667    0.70000     0.70000        0.30000    0.90000
02.20000    0.40909     0.40909        0.59091    0.90000
01.86667    0.59091     0.59091        0.40909    0.90000
02.26667    0.37273     0.37273        0.62727    0.90000
02.23333    0.39091     0.39091        0.60909    0.90000
01.80000    0.62727     0.62727        0.37273    0.90000
01.96667    0.53636     0.53636        0.46364    0.90000
02.16667    0.42727     0.42727        0.57273    0.90000
02.20000    0.40909     0.40909        0.59091    0.90000
01.80000    0.62727     0.62727        0.37273    0.90000
01.80000    0.62727     0.62727        0.37273    0.90000
01.60000    0.73636     0.73636        0.26364    0.90000
02.33333    0.33636     0.33636        0.66364    0.90000
02.03333    0.50000     0.50000        0.50000    0.90000
