# Date generated: Wed Jun  8 14:00:54 2016
# Min mean shortest path [1.625]
# Max mean shortest path [3.4]
# Range of value [1.775]
# =============================================================

#    MSP       Bold    Sociable    Exploratory     Escape
01.62500    0.90000     0.90000        0.10000    0.90000
01.80000    0.82113     0.82113        0.17887    0.90000
01.85000    0.79859     0.79859        0.20141    0.90000
01.70000    0.86620     0.86620        0.13380    0.90000
02.00000    0.73099     0.73099        0.26901    0.90000
01.75000    0.84366     0.84366        0.15634    0.90000
01.97500    0.74225     0.74225        0.25775    0.90000
02.00000    0.73099     0.73099        0.26901    0.90000
02.25000    0.61831     0.61831        0.38169    0.90000
02.10000    0.68592     0.68592        0.31408    0.90000
01.85000    0.79859     0.79859        0.20141    0.90000
02.17500    0.65211     0.65211        0.34789    0.90000
02.42500    0.53944     0.53944        0.46056    0.90000
02.62500    0.44930     0.44930        0.55070    0.90000
02.02500    0.71972     0.71972        0.28028    0.90000
01.72500    0.85493     0.85493        0.14507    0.90000
01.72500    0.85493     0.85493        0.14507    0.90000
02.12500    0.67465     0.67465        0.32535    0.90000
02.47500    0.51690     0.51690        0.48310    0.90000
02.07500    0.69718     0.69718        0.30282    0.90000
02.50000    0.50563     0.50563        0.49437    0.90000
02.42500    0.53944     0.53944        0.46056    0.90000
02.42500    0.53944     0.53944        0.46056    0.90000
03.07500    0.24648     0.24648        0.75352    0.90000
01.70000    0.86620     0.86620        0.13380    0.90000
01.70000    0.86620     0.86620        0.13380    0.90000
01.97500    0.74225     0.74225        0.25775    0.90000
02.40000    0.55070     0.55070        0.44930    0.90000
01.97500    0.74225     0.74225        0.25775    0.90000
02.27500    0.60704     0.60704        0.39296    0.90000
02.72500    0.40423     0.40423        0.59577    0.90000
02.90000    0.32535     0.32535        0.67465    0.90000
03.17500    0.20141     0.20141        0.79859    0.90000
02.82500    0.35915     0.35915        0.64085    0.90000
02.80000    0.37042     0.37042        0.62958    0.90000
02.95000    0.30282     0.30282        0.69718    0.90000
02.80000    0.37042     0.37042        0.62958    0.90000
02.37500    0.56197     0.56197        0.43803    0.90000
03.07500    0.24648     0.24648        0.75352    0.90000
03.40000    0.10000     0.10000        0.90000    0.90000
