# Date generated: Wed Jun  8 14:00:54 2016
# Min mean shortest path [1.8]
# Max mean shortest path [3.74]
# Range of value [1.94]
# =============================================================

#    MSP       Bold    Sociable    Exploratory     Escape
01.96000    0.83402     0.83402        0.16598    0.90000
02.04000    0.80103     0.80103        0.19897    0.90000
02.12000    0.76804     0.76804        0.23196    0.90000
01.92000    0.85052     0.85052        0.14948    0.90000
02.02000    0.80928     0.80928        0.19072    0.90000
01.84000    0.88351     0.88351        0.11649    0.90000
02.74000    0.51237     0.51237        0.48763    0.90000
02.22000    0.72680     0.72680        0.27320    0.90000
02.26000    0.71031     0.71031        0.28969    0.90000
01.88000    0.86701     0.86701        0.13299    0.90000
02.26000    0.71031     0.71031        0.28969    0.90000
02.32000    0.68557     0.68557        0.31443    0.90000
02.16000    0.75155     0.75155        0.24845    0.90000
02.32000    0.68557     0.68557        0.31443    0.90000
02.44000    0.63608     0.63608        0.36392    0.90000
02.52000    0.60309     0.60309        0.39691    0.90000
02.28000    0.70206     0.70206        0.29794    0.90000
02.06000    0.79278     0.79278        0.20722    0.90000
02.92000    0.43814     0.43814        0.56186    0.90000
02.00000    0.81753     0.81753        0.18247    0.90000
01.80000    0.90000     0.90000        0.10000    0.90000
02.36000    0.66907     0.66907        0.33093    0.90000
03.06000    0.38041     0.38041        0.61959    0.90000
02.44000    0.63608     0.63608        0.36392    0.90000
02.18000    0.74330     0.74330        0.25670    0.90000
03.26000    0.29794     0.29794        0.70206    0.90000
02.72000    0.52062     0.52062        0.47938    0.90000
02.86000    0.46289     0.46289        0.53711    0.90000
03.46000    0.21546     0.21546        0.78454    0.90000
02.78000    0.49588     0.49588        0.50412    0.90000
02.90000    0.44639     0.44639        0.55361    0.90000
03.62000    0.14948     0.14948        0.85052    0.90000
02.68000    0.53711     0.53711        0.46289    0.90000
03.74000    0.10000     0.10000        0.90000    0.90000
02.40000    0.65258     0.65258        0.34742    0.90000
01.84000    0.88351     0.88351        0.11649    0.90000
02.94000    0.42990     0.42990        0.57010    0.90000
02.68000    0.53711     0.53711        0.46289    0.90000
02.78000    0.49588     0.49588        0.50412    0.90000
02.78000    0.49588     0.49588        0.50412    0.90000
03.52000    0.19072     0.19072        0.80928    0.90000
02.70000    0.52887     0.52887        0.47113    0.90000
02.08000    0.78454     0.78454        0.21546    0.90000
02.52000    0.60309     0.60309        0.39691    0.90000
02.98000    0.41340     0.41340        0.58660    0.90000
03.52000    0.19072     0.19072        0.80928    0.90000
02.20000    0.73505     0.73505        0.26495    0.90000
03.16000    0.33918     0.33918        0.66082    0.90000
02.74000    0.51237     0.51237        0.48763    0.90000
02.28000    0.70206     0.70206        0.29794    0.90000
