# Date generated: Wed Jun  8 14:00:54 2016
# Min mean shortest path [1.333333]
# Max mean shortest path [2.866667]
# Range of value [1.533334]
# =============================================================

#    MSP       Bold    Sociable    Exploratory     Escape
01.60000    0.76087     0.76087        0.23913    0.90000
01.76667    0.67391     0.67391        0.32609    0.90000
01.36667    0.88261     0.88261        0.11739    0.90000
01.50000    0.81304     0.81304        0.18696    0.90000
01.33333    0.90000     0.90000        0.10000    0.90000
01.33333    0.90000     0.90000        0.10000    0.90000
02.00000    0.55217     0.55217        0.44783    0.90000
01.43333    0.84783     0.84783        0.15217    0.90000
01.60000    0.76087     0.76087        0.23913    0.90000
01.90000    0.60435     0.60435        0.39565    0.90000
02.60000    0.23913     0.23913        0.76087    0.90000
01.66667    0.72609     0.72609        0.27391    0.90000
01.46667    0.83043     0.83043        0.16957    0.90000
01.90000    0.60435     0.60435        0.39565    0.90000
01.63333    0.74348     0.74348        0.25652    0.90000
02.86667    0.10000     0.10000        0.90000    0.90000
01.63333    0.74348     0.74348        0.25652    0.90000
01.93333    0.58696     0.58696        0.41304    0.90000
01.80000    0.65652     0.65652        0.34348    0.90000
02.16667    0.46522     0.46522        0.53478    0.90000
01.90000    0.60435     0.60435        0.39565    0.90000
02.06667    0.51739     0.51739        0.48261    0.90000
02.56667    0.25652     0.25652        0.74348    0.90000
02.60000    0.23913     0.23913        0.76087    0.90000
01.73333    0.69130     0.69130        0.30870    0.90000
01.96667    0.56957     0.56957        0.43043    0.90000
01.86667    0.62174     0.62174        0.37826    0.90000
02.63333    0.22174     0.22174        0.77826    0.90000
01.80000    0.65652     0.65652        0.34348    0.90000
02.43333    0.32609     0.32609        0.67391    0.90000
