# Date generated: Wed Jun  8 14:00:54 2016
# Min mean shortest path [1.86]
# Max mean shortest path [4.02]
# Range of value [2.16]
# =============================================================

#    MSP       Bold    Sociable    Exploratory     Escape
02.46000    0.67778     0.67778        0.32222    0.90000
01.86000    0.90000     0.90000        0.10000    0.90000
02.00000    0.84815     0.84815        0.15185    0.90000
02.12000    0.80370     0.80370        0.19630    0.90000
02.20000    0.77407     0.77407        0.22593    0.90000
02.90000    0.51481     0.51481        0.48519    0.90000
01.86000    0.90000     0.90000        0.10000    0.90000
02.46000    0.67778     0.67778        0.32222    0.90000
02.66000    0.60370     0.60370        0.39630    0.90000
02.20000    0.77407     0.77407        0.22593    0.90000
03.32000    0.35926     0.35926        0.64074    0.90000
02.00000    0.84815     0.84815        0.15185    0.90000
02.08000    0.81852     0.81852        0.18148    0.90000
02.42000    0.69259     0.69259        0.30741    0.90000
02.06000    0.82593     0.82593        0.17407    0.90000
01.92000    0.87778     0.87778        0.12222    0.90000
02.84000    0.53704     0.53704        0.46296    0.90000
03.12000    0.43333     0.43333        0.56667    0.90000
02.16000    0.78889     0.78889        0.21111    0.90000
02.58000    0.63333     0.63333        0.36667    0.90000
04.02000    0.10000     0.10000        0.90000    0.90000
02.40000    0.70000     0.70000        0.30000    0.90000
02.92000    0.50741     0.50741        0.49259    0.90000
02.22000    0.76667     0.76667        0.23333    0.90000
02.46000    0.67778     0.67778        0.32222    0.90000
02.74000    0.57407     0.57407        0.42593    0.90000
02.16000    0.78889     0.78889        0.21111    0.90000
02.62000    0.61852     0.61852        0.38148    0.90000
02.50000    0.66296     0.66296        0.33704    0.90000
03.14000    0.42593     0.42593        0.57407    0.90000
02.08000    0.81852     0.81852        0.18148    0.90000
03.70000    0.21852     0.21852        0.78148    0.90000
02.08000    0.81852     0.81852        0.18148    0.90000
02.30000    0.73704     0.73704        0.26296    0.90000
02.20000    0.77407     0.77407        0.22593    0.90000
02.96000    0.49259     0.49259        0.50741    0.90000
02.86000    0.52963     0.52963        0.47037    0.90000
02.96000    0.49259     0.49259        0.50741    0.90000
02.54000    0.64815     0.64815        0.35185    0.90000
03.36000    0.34444     0.34444        0.65556    0.90000
02.38000    0.70741     0.70741        0.29259    0.90000
01.96000    0.86296     0.86296        0.13704    0.90000
03.32000    0.35926     0.35926        0.64074    0.90000
02.96000    0.49259     0.49259        0.50741    0.90000
03.26000    0.38148     0.38148        0.61852    0.90000
02.46000    0.67778     0.67778        0.32222    0.90000
02.44000    0.68519     0.68519        0.31481    0.90000
03.16000    0.41852     0.41852        0.58148    0.90000
02.42000    0.69259     0.69259        0.30741    0.90000
02.52000    0.65556     0.65556        0.34444    0.90000
