# Date generated: Wed Jun  8 14:00:54 2016
# Min mean shortest path [1.65]
# Max mean shortest path [3.7]
# Range of value [2.05]
# =============================================================

#    MSP       Bold    Sociable    Exploratory     Escape
02.25000    0.66585     0.66585        0.33415    0.90000
01.77500    0.85122     0.85122        0.14878    0.90000
01.65000    0.90000     0.90000        0.10000    0.90000
02.02500    0.75366     0.75366        0.24634    0.90000
01.82500    0.83171     0.83171        0.16829    0.90000
02.40000    0.60732     0.60732        0.39268    0.90000
02.72500    0.48049     0.48049        0.51951    0.90000
01.90000    0.80244     0.80244        0.19756    0.90000
01.80000    0.84146     0.84146        0.15854    0.90000
02.20000    0.68537     0.68537        0.31463    0.90000
02.52500    0.55854     0.55854        0.44146    0.90000
01.97500    0.77317     0.77317        0.22683    0.90000
01.87500    0.81220     0.81220        0.18780    0.90000
02.07500    0.73415     0.73415        0.26585    0.90000
01.92500    0.79268     0.79268        0.20732    0.90000
01.80000    0.84146     0.84146        0.15854    0.90000
02.75000    0.47073     0.47073        0.52927    0.90000
01.72500    0.87073     0.87073        0.12927    0.90000
02.22500    0.67561     0.67561        0.32439    0.90000
03.20000    0.29512     0.29512        0.70488    0.90000
02.40000    0.60732     0.60732        0.39268    0.90000
02.15000    0.70488     0.70488        0.29512    0.90000
02.20000    0.68537     0.68537        0.31463    0.90000
03.37500    0.22683     0.22683        0.77317    0.90000
02.57500    0.53902     0.53902        0.46098    0.90000
01.80000    0.84146     0.84146        0.15854    0.90000
02.92500    0.40244     0.40244        0.59756    0.90000
03.70000    0.10000     0.10000        0.90000    0.90000
01.87500    0.81220     0.81220        0.18780    0.90000
02.15000    0.70488     0.70488        0.29512    0.90000
03.37500    0.22683     0.22683        0.77317    0.90000
01.80000    0.84146     0.84146        0.15854    0.90000
02.82500    0.44146     0.44146        0.55854    0.90000
02.37500    0.61707     0.61707        0.38293    0.90000
02.07500    0.73415     0.73415        0.26585    0.90000
02.52500    0.55854     0.55854        0.44146    0.90000
02.22500    0.67561     0.67561        0.32439    0.90000
02.87500    0.42195     0.42195        0.57805    0.90000
03.32500    0.24634     0.24634        0.75366    0.90000
02.50000    0.56829     0.56829        0.43171    0.90000
