# Date generated: Wed Jun  8 14:00:54 2016
# Min mean shortest path [0.95]
# Max mean shortest path [2.5]
# Range of value [1.55]
# =============================================================

#    MSP       Bold    Sociable    Exploratory     Escape
01.30000    0.71935     0.71935        0.28065    0.90000
01.25000    0.74516     0.74516        0.25484    0.90000
01.45000    0.64194     0.64194        0.35806    0.90000
01.25000    0.74516     0.74516        0.25484    0.90000
01.15000    0.79677     0.79677        0.20323    0.90000
01.45000    0.64194     0.64194        0.35806    0.90000
00.95000    0.90000     0.90000        0.10000    0.90000
01.70000    0.51290     0.51290        0.48710    0.90000
00.95000    0.90000     0.90000        0.10000    0.90000
01.45000    0.64194     0.64194        0.35806    0.90000
01.50000    0.61613     0.61613        0.38387    0.90000
01.45000    0.64194     0.64194        0.35806    0.90000
02.05000    0.33226     0.33226        0.66774    0.90000
01.95000    0.38387     0.38387        0.61613    0.90000
01.45000    0.64194     0.64194        0.35806    0.90000
02.50000    0.10000     0.10000        0.90000    0.90000
01.10000    0.82258     0.82258        0.17742    0.90000
01.70000    0.51290     0.51290        0.48710    0.90000
01.35000    0.69355     0.69355        0.30645    0.90000
02.10000    0.30645     0.30645        0.69355    0.90000
