# Date generated: Wed Jun  8 14:00:54 2016
# Min mean shortest path [1.333333]
# Max mean shortest path [2.766667]
# Range of value [1.433334]
# =============================================================

#    MSP       Bold    Sociable    Exploratory     Escape
01.33333    0.90000     0.90000        0.10000    0.90000
01.70000    0.69535     0.69535        0.30465    0.90000
01.63333    0.73256     0.73256        0.26744    0.90000
01.70000    0.69535     0.69535        0.30465    0.90000
01.53333    0.78837     0.78837        0.21163    0.90000
01.73333    0.67674     0.67674        0.32326    0.90000
01.66667    0.71395     0.71395        0.28605    0.90000
01.93333    0.56512     0.56512        0.43488    0.90000
01.96667    0.54651     0.54651        0.45349    0.90000
01.60000    0.75116     0.75116        0.24884    0.90000
02.13333    0.45349     0.45349        0.54651    0.90000
01.40000    0.86279     0.86279        0.13721    0.90000
02.60000    0.19302     0.19302        0.80698    0.90000
02.76667    0.10000     0.10000        0.90000    0.90000
01.46667    0.82558     0.82558        0.17442    0.90000
01.96667    0.54651     0.54651        0.45349    0.90000
01.63333    0.73256     0.73256        0.26744    0.90000
02.40000    0.30465     0.30465        0.69535    0.90000
02.10000    0.47209     0.47209        0.52791    0.90000
01.36667    0.88139     0.88139        0.11861    0.90000
02.30000    0.36047     0.36047        0.63953    0.90000
01.36667    0.88139     0.88139        0.11861    0.90000
02.20000    0.41628     0.41628        0.58372    0.90000
01.43333    0.84419     0.84419        0.15581    0.90000
01.43333    0.84419     0.84419        0.15581    0.90000
01.86667    0.60233     0.60233        0.39767    0.90000
01.86667    0.60233     0.60233        0.39767    0.90000
01.76667    0.65814     0.65814        0.34186    0.90000
02.43333    0.28605     0.28605        0.71395    0.90000
02.20000    0.41628     0.41628        0.58372    0.90000
