# Date generated: Wed Jun  8 14:00:54 2016
# Min mean shortest path [1.233333]
# Max mean shortest path [3.066667]
# Range of value [1.833334]
# =============================================================

#    MSP       Bold    Sociable    Exploratory     Escape
01.30000    0.87091     0.87091        0.12909    0.90000
01.30000    0.87091     0.87091        0.12909    0.90000
01.23333    0.90000     0.90000        0.10000    0.90000
01.43333    0.81273     0.81273        0.18727    0.90000
01.80000    0.65273     0.65273        0.34727    0.90000
02.26667    0.44909     0.44909        0.55091    0.90000
01.36667    0.84182     0.84182        0.15818    0.90000
02.13333    0.50727     0.50727        0.49273    0.90000
01.40000    0.82727     0.82727        0.17273    0.90000
01.43333    0.81273     0.81273        0.18727    0.90000
01.56667    0.75455     0.75455        0.24545    0.90000
02.26667    0.44909     0.44909        0.55091    0.90000
01.56667    0.75455     0.75455        0.24545    0.90000
01.63333    0.72545     0.72545        0.27455    0.90000
01.70000    0.69636     0.69636        0.30364    0.90000
03.06667    0.10000     0.10000        0.90000    0.90000
02.00000    0.56545     0.56545        0.43455    0.90000
02.13333    0.50727     0.50727        0.49273    0.90000
01.70000    0.69636     0.69636        0.30364    0.90000
02.86667    0.18727     0.18727        0.81273    0.90000
02.26667    0.44909     0.44909        0.55091    0.90000
01.86667    0.62364     0.62364        0.37636    0.90000
02.30000    0.43455     0.43455        0.56545    0.90000
02.26667    0.44909     0.44909        0.55091    0.90000
02.86667    0.18727     0.18727        0.81273    0.90000
02.20000    0.47818     0.47818        0.52182    0.90000
02.30000    0.43455     0.43455        0.56545    0.90000
02.06667    0.53636     0.53636        0.46364    0.90000
02.56667    0.31818     0.31818        0.68182    0.90000
01.46667    0.79818     0.79818        0.20182    0.90000
