# Date generated: Wed Jun  8 14:00:54 2016
# Min mean shortest path [1.266667]
# Max mean shortest path [2.833333]
# Range of value [1.566666]
# =============================================================

#    MSP       Bold    Sociable    Exploratory     Escape
01.63333    0.71277     0.71277        0.28723    0.90000
01.26667    0.90000     0.90000        0.10000    0.90000
01.60000    0.72979     0.72979        0.27021    0.90000
01.70000    0.67872     0.67872        0.32128    0.90000
01.76667    0.64468     0.64468        0.35532    0.90000
01.90000    0.57660     0.57660        0.42340    0.90000
01.43333    0.81489     0.81489        0.18511    0.90000
01.40000    0.83192     0.83192        0.16808    0.90000
01.63333    0.71277     0.71277        0.28723    0.90000
01.76667    0.64468     0.64468        0.35532    0.90000
02.36667    0.33830     0.33830        0.66170    0.90000
02.00000    0.52553     0.52553        0.47447    0.90000
01.43333    0.81489     0.81489        0.18511    0.90000
02.16667    0.44043     0.44043        0.55957    0.90000
02.00000    0.52553     0.52553        0.47447    0.90000
01.93333    0.55957     0.55957        0.44043    0.90000
01.73333    0.66170     0.66170        0.33830    0.90000
02.06667    0.49149     0.49149        0.50851    0.90000
02.83333    0.10000     0.10000        0.90000    0.90000
01.56667    0.74681     0.74681        0.25319    0.90000
02.36667    0.33830     0.33830        0.66170    0.90000
02.26667    0.38936     0.38936        0.61064    0.90000
02.26667    0.38936     0.38936        0.61064    0.90000
01.40000    0.83192     0.83192        0.16808    0.90000
01.66667    0.69574     0.69574        0.30426    0.90000
01.66667    0.69574     0.69574        0.30426    0.90000
02.36667    0.33830     0.33830        0.66170    0.90000
02.16667    0.44043     0.44043        0.55957    0.90000
01.76667    0.64468     0.64468        0.35532    0.90000
02.83333    0.10000     0.10000        0.90000    0.90000
