# Date generated: Wed Jun  8 14:00:54 2016
# Min mean shortest path [1.84]
# Max mean shortest path [3.88]
# Range of value [2.04]
# =============================================================

#    MSP       Bold    Sociable    Exploratory     Escape
02.38000    0.68824     0.68824        0.31176    0.90000
01.90000    0.87647     0.87647        0.12353    0.90000
02.84000    0.50784     0.50784        0.49216    0.90000
02.30000    0.71961     0.71961        0.28039    0.90000
02.06000    0.81373     0.81373        0.18627    0.90000
01.84000    0.90000     0.90000        0.10000    0.90000
02.26000    0.73529     0.73529        0.26471    0.90000
02.34000    0.70392     0.70392        0.29608    0.90000
02.56000    0.61765     0.61765        0.38235    0.90000
02.26000    0.73529     0.73529        0.26471    0.90000
02.26000    0.73529     0.73529        0.26471    0.90000
02.36000    0.69608     0.69608        0.30392    0.90000
03.04000    0.42941     0.42941        0.57059    0.90000
02.98000    0.45294     0.45294        0.54706    0.90000
02.10000    0.79804     0.79804        0.20196    0.90000
02.28000    0.72745     0.72745        0.27255    0.90000
01.88000    0.88431     0.88431        0.11569    0.90000
02.84000    0.50784     0.50784        0.49216    0.90000
03.18000    0.37451     0.37451        0.62549    0.90000
02.04000    0.82157     0.82157        0.17843    0.90000
01.92000    0.86863     0.86863        0.13137    0.90000
03.16000    0.38235     0.38235        0.61765    0.90000
03.50000    0.24902     0.24902        0.75098    0.90000
02.04000    0.82157     0.82157        0.17843    0.90000
03.50000    0.24902     0.24902        0.75098    0.90000
01.98000    0.84510     0.84510        0.15490    0.90000
02.52000    0.63333     0.63333        0.36667    0.90000
02.46000    0.65686     0.65686        0.34314    0.90000
03.72000    0.16275     0.16275        0.83725    0.90000
02.52000    0.63333     0.63333        0.36667    0.90000
02.60000    0.60196     0.60196        0.39804    0.90000
02.80000    0.52353     0.52353        0.47647    0.90000
02.06000    0.81373     0.81373        0.18627    0.90000
02.42000    0.67255     0.67255        0.32745    0.90000
02.10000    0.79804     0.79804        0.20196    0.90000
03.88000    0.10000     0.10000        0.90000    0.90000
03.06000    0.42157     0.42157        0.57843    0.90000
02.52000    0.63333     0.63333        0.36667    0.90000
02.18000    0.76667     0.76667        0.23333    0.90000
03.50000    0.24902     0.24902        0.75098    0.90000
02.32000    0.71176     0.71176        0.28824    0.90000
02.96000    0.46078     0.46078        0.53922    0.90000
02.54000    0.62549     0.62549        0.37451    0.90000
02.98000    0.45294     0.45294        0.54706    0.90000
03.22000    0.35882     0.35882        0.64118    0.90000
03.22000    0.35882     0.35882        0.64118    0.90000
03.88000    0.10000     0.10000        0.90000    0.90000
02.60000    0.60196     0.60196        0.39804    0.90000
02.52000    0.63333     0.63333        0.36667    0.90000
03.40000    0.28824     0.28824        0.71176    0.90000
