# Date generated: Wed Jun  8 14:00:54 2016
# Min mean shortest path [1.575]
# Max mean shortest path [3.875]
# Range of value [2.3]
# =============================================================

#    MSP       Bold    Sociable    Exploratory     Escape
01.67500    0.86522     0.86522        0.13478    0.90000
02.00000    0.75217     0.75217        0.24783    0.90000
01.57500    0.90000     0.90000        0.10000    0.90000
01.67500    0.86522     0.86522        0.13478    0.90000
01.60000    0.89130     0.89130        0.10870    0.90000
01.60000    0.89130     0.89130        0.10870    0.90000
01.87500    0.79565     0.79565        0.20435    0.90000
02.65000    0.52609     0.52609        0.47391    0.90000
02.37500    0.62174     0.62174        0.37826    0.90000
02.25000    0.66522     0.66522        0.33478    0.90000
01.82500    0.81304     0.81304        0.18696    0.90000
02.42500    0.60435     0.60435        0.39565    0.90000
01.57500    0.90000     0.90000        0.10000    0.90000
02.15000    0.70000     0.70000        0.30000    0.90000
02.17500    0.69130     0.69130        0.30870    0.90000
02.00000    0.75217     0.75217        0.24783    0.90000
01.60000    0.89130     0.89130        0.10870    0.90000
02.32500    0.63913     0.63913        0.36087    0.90000
03.00000    0.40435     0.40435        0.59565    0.90000
01.97500    0.76087     0.76087        0.23913    0.90000
01.80000    0.82174     0.82174        0.17826    0.90000
03.02500    0.39565     0.39565        0.60435    0.90000
02.12500    0.70870     0.70870        0.29130    0.90000
01.82500    0.81304     0.81304        0.18696    0.90000
03.35000    0.28261     0.28261        0.71739    0.90000
03.87500    0.10000     0.10000        0.90000    0.90000
01.80000    0.82174     0.82174        0.17826    0.90000
02.80000    0.47391     0.47391        0.52609    0.90000
02.45000    0.59565     0.59565        0.40435    0.90000
02.87500    0.44783     0.44783        0.55217    0.90000
02.80000    0.47391     0.47391        0.52609    0.90000
01.95000    0.76957     0.76957        0.23043    0.90000
03.87500    0.10000     0.10000        0.90000    0.90000
02.82500    0.46522     0.46522        0.53478    0.90000
03.05000    0.38696     0.38696        0.61304    0.90000
03.05000    0.38696     0.38696        0.61304    0.90000
02.35000    0.63043     0.63043        0.36957    0.90000
02.80000    0.47391     0.47391        0.52609    0.90000
03.75000    0.14348     0.14348        0.85652    0.90000
02.22500    0.67391     0.67391        0.32609    0.90000
