# Date generated: Wed Jun  8 14:00:54 2016
# Min mean shortest path [1.7]
# Max mean shortest path [3.64]
# Range of value [1.94]
# =============================================================

#    MSP       Bold    Sociable    Exploratory     Escape
02.02000    0.76804     0.76804        0.23196    0.90000
01.94000    0.80103     0.80103        0.19897    0.90000
01.70000    0.90000     0.90000        0.10000    0.90000
02.26000    0.66907     0.66907        0.33093    0.90000
02.32000    0.64433     0.64433        0.35567    0.90000
02.76000    0.46289     0.46289        0.53711    0.90000
01.90000    0.81753     0.81753        0.18247    0.90000
02.66000    0.50412     0.50412        0.49588    0.90000
01.84000    0.84227     0.84227        0.15773    0.90000
01.88000    0.82577     0.82577        0.17423    0.90000
02.22000    0.68557     0.68557        0.31443    0.90000
02.98000    0.37216     0.37216        0.62784    0.90000
02.20000    0.69381     0.69381        0.30619    0.90000
01.96000    0.79278     0.79278        0.20722    0.90000
02.36000    0.62784     0.62784        0.37216    0.90000
03.28000    0.24845     0.24845        0.75155    0.90000
02.30000    0.65258     0.65258        0.34742    0.90000
02.34000    0.63608     0.63608        0.36392    0.90000
02.16000    0.71031     0.71031        0.28969    0.90000
02.86000    0.42165     0.42165        0.57835    0.90000
02.66000    0.50412     0.50412        0.49588    0.90000
02.30000    0.65258     0.65258        0.34742    0.90000
02.96000    0.38041     0.38041        0.61959    0.90000
02.98000    0.37216     0.37216        0.62784    0.90000
03.08000    0.33093     0.33093        0.66907    0.90000
02.86000    0.42165     0.42165        0.57835    0.90000
02.84000    0.42990     0.42990        0.57010    0.90000
02.66000    0.50412     0.50412        0.49588    0.90000
03.44000    0.18247     0.18247        0.81753    0.90000
01.94000    0.80103     0.80103        0.19897    0.90000
02.20000    0.69381     0.69381        0.30619    0.90000
03.22000    0.27320     0.27320        0.72680    0.90000
02.32000    0.64433     0.64433        0.35567    0.90000
02.24000    0.67732     0.67732        0.32268    0.90000
03.46000    0.17423     0.17423        0.82577    0.90000
02.26000    0.66907     0.66907        0.33093    0.90000
03.62000    0.10825     0.10825        0.89175    0.90000
02.00000    0.77629     0.77629        0.22371    0.90000
03.40000    0.19897     0.19897        0.80103    0.90000
02.24000    0.67732     0.67732        0.32268    0.90000
02.04000    0.75979     0.75979        0.24021    0.90000
03.64000    0.10000     0.10000        0.90000    0.90000
02.08000    0.74330     0.74330        0.25670    0.90000
03.44000    0.18247     0.18247        0.81753    0.90000
03.44000    0.18247     0.18247        0.81753    0.90000
02.44000    0.59485     0.59485        0.40515    0.90000
02.94000    0.38866     0.38866        0.61134    0.90000
03.00000    0.36392     0.36392        0.63608    0.90000
02.34000    0.63608     0.63608        0.36392    0.90000
02.18000    0.70206     0.70206        0.29794    0.90000
