# Date generated: Wed Jun  8 14:00:54 2016
# Min mean shortest path [1.55]
# Max mean shortest path [3.225]
# Range of value [1.675]
# =============================================================

#    MSP       Bold    Sociable    Exploratory     Escape
02.27500    0.55373     0.55373        0.44627    0.90000
02.40000    0.49403     0.49403        0.50597    0.90000
01.67500    0.84030     0.84030        0.15970    0.90000
01.85000    0.75672     0.75672        0.24328    0.90000
01.75000    0.80448     0.80448        0.19552    0.90000
01.72500    0.81642     0.81642        0.18358    0.90000
01.75000    0.80448     0.80448        0.19552    0.90000
02.00000    0.68507     0.68507        0.31493    0.90000
01.82500    0.76866     0.76866        0.23134    0.90000
03.15000    0.13582     0.13582        0.86418    0.90000
02.20000    0.58955     0.58955        0.41045    0.90000
01.97500    0.69701     0.69701        0.30299    0.90000
02.17500    0.60149     0.60149        0.39851    0.90000
02.20000    0.58955     0.58955        0.41045    0.90000
02.87500    0.26716     0.26716        0.73284    0.90000
02.15000    0.61343     0.61343        0.38657    0.90000
02.90000    0.25522     0.25522        0.74478    0.90000
02.75000    0.32687     0.32687        0.67313    0.90000
02.10000    0.63731     0.63731        0.36269    0.90000
02.52500    0.43433     0.43433        0.56567    0.90000
01.87500    0.74478     0.74478        0.25522    0.90000
01.75000    0.80448     0.80448        0.19552    0.90000
01.55000    0.90000     0.90000        0.10000    0.90000
01.77500    0.79254     0.79254        0.20746    0.90000
02.10000    0.63731     0.63731        0.36269    0.90000
02.20000    0.58955     0.58955        0.41045    0.90000
01.70000    0.82836     0.82836        0.17164    0.90000
02.35000    0.51791     0.51791        0.48209    0.90000
02.37500    0.50597     0.50597        0.49403    0.90000
03.05000    0.18358     0.18358        0.81642    0.90000
03.22500    0.10000     0.10000        0.90000    0.90000
01.92500    0.72090     0.72090        0.27910    0.90000
02.02500    0.67313     0.67313        0.32687    0.90000
02.20000    0.58955     0.58955        0.41045    0.90000
01.87500    0.74478     0.74478        0.25522    0.90000
02.70000    0.35075     0.35075        0.64925    0.90000
02.52500    0.43433     0.43433        0.56567    0.90000
02.90000    0.25522     0.25522        0.74478    0.90000
02.55000    0.42239     0.42239        0.57761    0.90000
02.72500    0.33881     0.33881        0.66119    0.90000
