# Date generated: Wed Jun  8 14:00:54 2016
# Min mean shortest path [1.86]
# Max mean shortest path [3.74]
# Range of value [1.88]
# =============================================================

#    MSP       Bold    Sociable    Exploratory     Escape
01.86000    0.90000     0.90000        0.10000    0.90000
01.94000    0.86596     0.86596        0.13404    0.90000
01.86000    0.90000     0.90000        0.10000    0.90000
02.34000    0.69574     0.69574        0.30426    0.90000
02.14000    0.78085     0.78085        0.21915    0.90000
02.24000    0.73830     0.73830        0.26170    0.90000
02.60000    0.58511     0.58511        0.41489    0.90000
02.24000    0.73830     0.73830        0.26170    0.90000
01.90000    0.88298     0.88298        0.11702    0.90000
02.22000    0.74681     0.74681        0.25319    0.90000
02.50000    0.62766     0.62766        0.37234    0.90000
02.04000    0.82340     0.82340        0.17660    0.90000
02.14000    0.78085     0.78085        0.21915    0.90000
02.72000    0.53404     0.53404        0.46596    0.90000
02.00000    0.84043     0.84043        0.15957    0.90000
02.48000    0.63617     0.63617        0.36383    0.90000
01.88000    0.89149     0.89149        0.10851    0.90000
02.66000    0.55957     0.55957        0.44043    0.90000
03.10000    0.37234     0.37234        0.62766    0.90000
01.96000    0.85745     0.85745        0.14255    0.90000
02.46000    0.64468     0.64468        0.35532    0.90000
02.84000    0.48298     0.48298        0.51702    0.90000
02.32000    0.70426     0.70426        0.29574    0.90000
01.94000    0.86596     0.86596        0.13404    0.90000
03.28000    0.29574     0.29574        0.70426    0.90000
02.18000    0.76383     0.76383        0.23617    0.90000
02.46000    0.64468     0.64468        0.35532    0.90000
02.42000    0.66170     0.66170        0.33830    0.90000
03.28000    0.29574     0.29574        0.70426    0.90000
02.10000    0.79787     0.79787        0.20213    0.90000
02.74000    0.52553     0.52553        0.47447    0.90000
03.40000    0.24468     0.24468        0.75532    0.90000
02.26000    0.72979     0.72979        0.27021    0.90000
02.68000    0.55106     0.55106        0.44894    0.90000
03.74000    0.10000     0.10000        0.90000    0.90000
02.90000    0.45745     0.45745        0.54255    0.90000
02.78000    0.50851     0.50851        0.49149    0.90000
03.10000    0.37234     0.37234        0.62766    0.90000
02.34000    0.69574     0.69574        0.30426    0.90000
02.94000    0.44043     0.44043        0.55957    0.90000
03.52000    0.19362     0.19362        0.80638    0.90000
03.02000    0.40638     0.40638        0.59362    0.90000
03.34000    0.27021     0.27021        0.72979    0.90000
03.00000    0.41489     0.41489        0.58511    0.90000
01.98000    0.84894     0.84894        0.15106    0.90000
02.58000    0.59362     0.59362        0.40638    0.90000
03.38000    0.25319     0.25319        0.74681    0.90000
02.50000    0.62766     0.62766        0.37234    0.90000
02.42000    0.66170     0.66170        0.33830    0.90000
02.70000    0.54255     0.54255        0.45745    0.90000
