# Date generated: Wed Jun  8 14:00:54 2016
# Min mean shortest path [1.3]
# Max mean shortest path [2.933333]
# Range of value [1.633333]
# =============================================================

#    MSP       Bold    Sociable    Exploratory     Escape
01.33333    0.88367     0.88367        0.11633    0.90000
01.46667    0.81837     0.81837        0.18163    0.90000
02.03333    0.54082     0.54082        0.45918    0.90000
01.40000    0.85102     0.85102        0.14898    0.90000
01.70000    0.70408     0.70408        0.29592    0.90000
01.53333    0.78571     0.78571        0.21429    0.90000
01.43333    0.83469     0.83469        0.16531    0.90000
01.53333    0.78571     0.78571        0.21429    0.90000
01.83333    0.63878     0.63878        0.36122    0.90000
01.80000    0.65510     0.65510        0.34490    0.90000
01.43333    0.83469     0.83469        0.16531    0.90000
02.16667    0.47551     0.47551        0.52449    0.90000
01.70000    0.70408     0.70408        0.29592    0.90000
02.53333    0.29592     0.29592        0.70408    0.90000
01.43333    0.83469     0.83469        0.16531    0.90000
02.20000    0.45918     0.45918        0.54082    0.90000
01.30000    0.90000     0.90000        0.10000    0.90000
01.63333    0.73673     0.73673        0.26327    0.90000
01.83333    0.63878     0.63878        0.36122    0.90000
01.86667    0.62245     0.62245        0.37755    0.90000
01.86667    0.62245     0.62245        0.37755    0.90000
02.03333    0.54082     0.54082        0.45918    0.90000
02.33333    0.39388     0.39388        0.60612    0.90000
01.46667    0.81837     0.81837        0.18163    0.90000
02.63333    0.24694     0.24694        0.75306    0.90000
02.26667    0.42653     0.42653        0.57347    0.90000
01.96667    0.57347     0.57347        0.42653    0.90000
02.70000    0.21429     0.21429        0.78571    0.90000
02.93333    0.10000     0.10000        0.90000    0.90000
02.03333    0.54082     0.54082        0.45918    0.90000
