# Date generated: Wed Jun  8 14:00:54 2016
# Min mean shortest path [1.8]
# Max mean shortest path [3.72]
# Range of value [1.92]
# =============================================================

#    MSP       Bold    Sociable    Exploratory     Escape
01.86000    0.87500     0.87500        0.12500    0.90000
01.94000    0.84167     0.84167        0.15833    0.90000
02.26000    0.70833     0.70833        0.29167    0.90000
02.02000    0.80833     0.80833        0.19167    0.90000
01.80000    0.90000     0.90000        0.10000    0.90000
01.92000    0.85000     0.85000        0.15000    0.90000
02.52000    0.60000     0.60000        0.40000    0.90000
02.00000    0.81667     0.81667        0.18333    0.90000
01.96000    0.83333     0.83333        0.16667    0.90000
02.22000    0.72500     0.72500        0.27500    0.90000
02.96000    0.41667     0.41667        0.58333    0.90000
02.56000    0.58333     0.58333        0.41667    0.90000
02.04000    0.80000     0.80000        0.20000    0.90000
02.90000    0.44167     0.44167        0.55833    0.90000
02.64000    0.55000     0.55000        0.45000    0.90000
02.32000    0.68333     0.68333        0.31667    0.90000
01.86000    0.87500     0.87500        0.12500    0.90000
02.40000    0.65000     0.65000        0.35000    0.90000
02.22000    0.72500     0.72500        0.27500    0.90000
02.56000    0.58333     0.58333        0.41667    0.90000
02.08000    0.78333     0.78333        0.21667    0.90000
03.34000    0.25833     0.25833        0.74167    0.90000
02.34000    0.67500     0.67500        0.32500    0.90000
02.28000    0.70000     0.70000        0.30000    0.90000
02.74000    0.50833     0.50833        0.49167    0.90000
02.72000    0.51667     0.51667        0.48333    0.90000
03.02000    0.39167     0.39167        0.60833    0.90000
03.22000    0.30833     0.30833        0.69167    0.90000
02.82000    0.47500     0.47500        0.52500    0.90000
02.04000    0.80000     0.80000        0.20000    0.90000
02.12000    0.76667     0.76667        0.23333    0.90000
03.28000    0.28333     0.28333        0.71667    0.90000
03.36000    0.25000     0.25000        0.75000    0.90000
02.54000    0.59167     0.59167        0.40833    0.90000
02.32000    0.68333     0.68333        0.31667    0.90000
02.62000    0.55833     0.55833        0.44167    0.90000
02.62000    0.55833     0.55833        0.44167    0.90000
02.42000    0.64167     0.64167        0.35833    0.90000
02.94000    0.42500     0.42500        0.57500    0.90000
03.10000    0.35833     0.35833        0.64167    0.90000
02.64000    0.55000     0.55000        0.45000    0.90000
02.42000    0.64167     0.64167        0.35833    0.90000
02.98000    0.40833     0.40833        0.59167    0.90000
02.46000    0.62500     0.62500        0.37500    0.90000
02.56000    0.58333     0.58333        0.41667    0.90000
03.12000    0.35000     0.35000        0.65000    0.90000
03.18000    0.32500     0.32500        0.67500    0.90000
02.72000    0.51667     0.51667        0.48333    0.90000
03.72000    0.10000     0.10000        0.90000    0.90000
02.06000    0.79167     0.79167        0.20833    0.90000
