# Date generated: Wed Jun  8 14:00:54 2016
# Min mean shortest path [1.8]
# Max mean shortest path [3.82]
# Range of value [2.02]
# =============================================================

#    MSP       Bold    Sociable    Exploratory     Escape
01.86000    0.87624     0.87624        0.12376    0.90000
01.92000    0.85248     0.85248        0.14752    0.90000
02.46000    0.63861     0.63861        0.36139    0.90000
02.24000    0.72574     0.72574        0.27426    0.90000
02.36000    0.67822     0.67822        0.32178    0.90000
02.00000    0.82079     0.82079        0.17921    0.90000
01.82000    0.89208     0.89208        0.10792    0.90000
02.16000    0.75743     0.75743        0.24257    0.90000
02.36000    0.67822     0.67822        0.32178    0.90000
02.18000    0.74950     0.74950        0.25050    0.90000
01.80000    0.90000     0.90000        0.10000    0.90000
01.88000    0.86832     0.86832        0.13168    0.90000
02.46000    0.63861     0.63861        0.36139    0.90000
02.22000    0.73366     0.73366        0.26634    0.90000
02.24000    0.72574     0.72574        0.27426    0.90000
02.78000    0.51188     0.51188        0.48812    0.90000
02.46000    0.63861     0.63861        0.36139    0.90000
03.14000    0.36931     0.36931        0.63069    0.90000
02.06000    0.79703     0.79703        0.20297    0.90000
02.32000    0.69406     0.69406        0.30594    0.90000
01.96000    0.83663     0.83663        0.16337    0.90000
02.44000    0.64653     0.64653        0.35347    0.90000
03.10000    0.38515     0.38515        0.61485    0.90000
02.94000    0.44851     0.44851        0.55149    0.90000
02.84000    0.48812     0.48812        0.51188    0.90000
02.84000    0.48812     0.48812        0.51188    0.90000
02.08000    0.78911     0.78911        0.21089    0.90000
02.92000    0.45644     0.45644        0.54356    0.90000
03.62000    0.17921     0.17921        0.82079    0.90000
02.18000    0.74950     0.74950        0.25050    0.90000
03.62000    0.17921     0.17921        0.82079    0.90000
02.06000    0.79703     0.79703        0.20297    0.90000
03.08000    0.39307     0.39307        0.60693    0.90000
02.52000    0.61485     0.61485        0.38515    0.90000
02.36000    0.67822     0.67822        0.32178    0.90000
02.02000    0.81287     0.81287        0.18713    0.90000
02.40000    0.66238     0.66238        0.33762    0.90000
02.26000    0.71782     0.71782        0.28218    0.90000
03.82000    0.10000     0.10000        0.90000    0.90000
02.70000    0.54356     0.54356        0.45644    0.90000
02.70000    0.54356     0.54356        0.45644    0.90000
02.90000    0.46436     0.46436        0.53564    0.90000
02.38000    0.67030     0.67030        0.32970    0.90000
02.32000    0.69406     0.69406        0.30594    0.90000
02.58000    0.59109     0.59109        0.40891    0.90000
02.78000    0.51188     0.51188        0.48812    0.90000
02.92000    0.45644     0.45644        0.54356    0.90000
03.04000    0.40891     0.40891        0.59109    0.90000
03.28000    0.31386     0.31386        0.68614    0.90000
01.94000    0.84455     0.84455        0.15545    0.90000
